"사업코드","사업명","준공여부구분","준공여부","계획공정율","실적공정율","대비율","기준일자","총공기","경과일","D-Day","도급액(억원)","사업비(억원)","공사기간","공사위치","위도","경도","발주처 담당자명","책임감리원 명","현장대리인 명","발주처 기관명","감리사 업체명","시공사 업체명","사업규모","웹카메라 RTSP 주소","계약정보 링크주소","집행정보 링크주소","조감도 이미지 링크주소","공사개요 웹페이지","자치구코드","자치구명"
"6152023092688","벚꽃길 공영주차장 건립 정보통신공사(1차)","0","준공","100","100","100","20250621","517","517","0","1.41","1.414465","2023-11-15~2025-04-14","서울 양천구 신정동 884-8","37.5275587522305","126.86003410038701","안육만","","","양천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6152023092688","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6152023092688","19","양천구"
"3502025041577","1정수장 공정유량계 설치공사","0","준공","100","100","100","20250621","30","30","0","0.46","0.462726","2025-04-17~2025-05-16","서울특별시 서대문구 서소문로 51","37.56191102139211","126.96675132260259","박근배","","","서울아리수본부","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502025041577","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502025041577","14","서대문구"
"6162025061789","2025년 교통섬 그늘목 식재사업","1","진행    ","8.33","8.33","100","20250621","60","5","55","0.24","0.2433","2025-06-17~2025-08-15","서울특별시 강서구 화곡로 302","37.5509646154307","126.84953375951301","최하은","","","강서구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6162025061789","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6162025061789","04","강서구"
"7802025050299","과학관 후면 유휴부지 포장 등 시설 정비공사 시행","0","준공","100","100","100","20250621","25","25","0","0.35","0.34735","2025-05-07~2025-05-31","서울특별시 노원구 한글비석로 160","37.64183333311373","127.0775057868646","박기완","","","서울시립과학관","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7802025050299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7802025050299","09","노원구"
"4082025053099","중랑물재생센터 정문 상황실 정비공사","1","진행    ","43.33","43.33","100","20250621","30","13","17","0.49","0.49172","2025-06-09~2025-07-08","서울특별시 성동구 자동차시장3길 64","37.5604667854997","127.06036505718917","서진원","","","중랑물재생센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=4082025053099","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=4082025053099","16","성동구"
"6162024112098","보훈회관 이전 예정지 리모델링 공사(긴급)","1","진행    ","61.97","61.97","100","20250621","305","189","116","17.18","17.1844592","2024-12-15~2025-10-15","서울특별시 강서구 개화동로23길 20","37.566714804600096","126.806739932101","김민규","","","강서구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6162024112098","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6162024112098","04","강서구"
"6212025031094","2025년 겨울철 가로수 수형조절(사각전지) 공사","0","준공","100","100","100","20250621","28","28","0","0.53","0.5335","2025-03-10~2025-04-06","서울특별시 관악구 관악로 145","37.47825663431042","126.95152122553081","구자희","","","관악구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212025031094","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212025031094","05","관악구"
"3502025040793","송수펌프동 등 옥상 구조물 보수공사","1","진행    ","60","60","100","20250621","120","72","48","0.88","0.8774842","2025-04-11~2025-08-08","서울특별시 서대문구 서소문로 51","37.56191102139211","126.96675132260259","이석배","","","서울아리수본부","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502025040793","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502025040793","14","서대문구"
"7682025052899","시립중랑청소년센터 2층 강화도어, 칸막이 설치공사","1","진행    ","0","0","0","20250621","14","-3","17","0.23","0.23","2025-06-25~2025-07-08","서울특별시 중랑구 용마산로 217","37.57324414915159","127.085977871979","윤진영","","","시립중랑청소년센터","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7682025052899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7682025052899","25","중랑구"
"6192025052697","안양천 황톳길 환경개선사업","1","진행    ","89.29","89.29","100","20250621","28","25","3","0.38","0.3828","2025-05-28~2025-06-24","서울 영등포구 양평동 483","37.52718596631928","126.88166536270701","박은영","","","영등포구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6192025052697","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6192025052697","20","영등포구"
"6202025061699","대방공원 배수시설 설치공사(폭우 걱정 없는 대방동)","1","진행    ","24","24","100","20250621","25","6","19","0.48","0.483351","2025-06-16~2025-07-10","서울특별시 동작구 여의대방로44길 39","37.510239591220106","126.92832306114143","류윤기","","","동작구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6202025061699","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6202025061699","12","동작구"
"6222025040899","Tas-tra Garden(사계절 향기정원) 조성사업","0","준공","100","100","100","20250621","29","29","0","0.51","0.50557","2025-04-08~2025-05-06","서울특별시 서초구 남부순환로 2584","37.483587008949804","127.03273228181403","박지현","","","서초구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6222025040899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6222025040899","15","서초구"
"6112025052698","태릉입구역 5번 출구 앞 마을마당 재정비 사업 공사","1","진행    ","86.21","86.21","100","20250621","29","25","4","0.5","0.4999","2025-05-28~2025-06-25","서울특별시 노원구 동일로 지하 992-1","37.61845951319902","127.075405300578","김동영","","","노원구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6112025052698","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6112025052698","09","노원구"
"6012025042896","종로구 통합청사 사업부지 일대 조도개선 공사","0","준공","100","100","100","20250621","29","29","0","0.32","0.31878","2025-05-01~2025-05-29","서울특별시 종로구 종로1길 36","37.57350424298736","126.97898995418838","강동윤","","","종로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6012025042896","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6012025042896","23","종로구"
"6152025060999","2025년 목동아파트 사잇길 주정차금지 보도경계석 도색공사","1","진행    ","42.86","42.86","100","20250621","28","12","16","0.22","0.224037","2025-06-10~2025-07-07","서울특별시 양천구 목동동로 350","37.53394405537617","126.8822475432879","김윤미","","","양천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6152025060999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6152025060999","19","양천구"
"6102025051598","도봉구 공유부엌 조성 전기공사","1","진행    ","26.67","26.67","100","20250621","120","32","88","1.21","1.2105801","2025-05-21~2025-09-17","서울특별시 도봉구 마들로 656","37.66869141003309","127.04721049936","허예서","","","도봉구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6102025051598","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6102025051598","10","도봉구"
"6012024121699","2024년 가회동 한씨가옥 보수공사","0","준공","100","100","100","20250621","30","30","0","0.21","0.21","2025-02-28~2025-03-29","서울특별시 종로구 북촌로 46-3","37.58081050719521","126.98569003614676","김나영","","","종로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6012024121699","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6012024121699","23","종로구"
"6122025050889","구파발천 자연생태 유지를 위한 유출지하수 활용 전기공사","1","진행    ","25","25","100","20250621","180","45","135","0.39","0.38775","2025-05-08~2025-11-03","서울 은평구 진관동 105-1","37.63253289936791","126.924553291879","고용환","","","은평구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6122025050889","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6122025050889","22","은평구"
"6112025042599","중계로6길 32 일대 등 6개소 원형관로 보강공사","1","진행    ","28.33","28.33","100","20250621","180","51","129","6.39","6.3934353","2025-05-02~2025-10-28","서울특별시 노원구 중계로6길 32","37.643760781982614","127.085000793159","이승연","","","노원구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6112025042599","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6112025042599","09","노원구"
"6042024121899","청년창업공간 조성공사(전기)","1","진행    ","94.67","94.67","100","20250621","150","142","8","4.26","4.25586","2025-01-31~2025-06-29","서울특별시 성동구 왕십리로 137","37.550590417269866","127.04307211580793","권형준","","","성동구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6042024121899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6042024121899","16","성동구"
"6182024102899","석수역 보도육교 이동편의시설 전기공사(긴급)","0","준공","100","100","100","20250621","178","178","0","1.52","1.5164676","2024-11-04~2025-04-30","서울 금천구 시흥동 1001-42","37.43420335226498","126.90307106682019","박명진","","","금천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6182024102899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6182024102899","08","금천구"
"6152025031398","보건소 이전에 따른 청사 재배치 공사(전기)","0","준공","100","100","100","20250621","50","50","0","0.98","0.9766108","2025-03-17~2025-05-05","서울특별시 양천구 목동서로 339","37.517589616013915","126.86585783942898","김형수","","","양천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6152025031398","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6152025031398","19","양천구"
"6082025052199","성북천 감성 휴식정원 조성공사","1","진행    ","33.33","33.33","100","20250621","60","20","40","1.03","1.0316038","2025-06-02~2025-07-31","서울 성북구 삼선동4가 9-3","37.5896369994549","127.010901313346","박민영","","","성북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6082025052199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6082025052199","17","성북구"
"6192025050998","여의서로 도로확장 사면정비공사(조경)","0","준공","100","100","100","20250621","28","28","0","0.4","0.396","2025-05-14~2025-06-10","서울 영등포구 여의도동 83-6","37.5323563396306","126.92374468481802","신창현","","","영등포구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6192025050998","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6192025050998","20","영등포구"
"6172025022199","2025년 하천 조명시설 정비공사(연간단가)","1","진행    ","37.94","37.94","100","20250621","311","118","193","0.32","0.3196","2025-02-24~2025-12-31","서울특별시 구로구 가마산로 245","37.495433086372","126.887505314509","이정훈","","","구로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6172025022199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6172025022199","07","구로구"
"7022025010888","2025년 자동차전용도로 서북권 기전시설물 유지보수 전기공사(연간단가)","1","진행    ","46.09","46.09","100","20250621","358","165","193","4.19","4.1850561","2025-01-08~2025-12-31","서울 종로구 부암동 산 12","37.599045097685","126.96542122867916","김정민","","","서울시설공단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7022025010888","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7022025010888","23","종로구"
"6222025052997","서초구립 우면어린이집 리모델링 공사","0","준공","100","100","100","20250621","15","15","0","0.53","0.533","2025-05-29~2025-06-12","서울특별시 서초구 바우뫼로7길 11","37.47025590633219","127.02428654381198","박광호","","","서초구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6222025052997","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6222025052997","15","서초구"
"6032025040781","2025년 교통안전부속물 유지관리 공사(연간단가)","1","진행    ","27.99","27.99","100","20250621","268","75","193","0.7","0.6975255","2025-04-08~2025-12-31","서울특별시 용산구 녹사평대로 150","37.53242563258956","126.99057555769706","순장규","","","용산구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6032025040781","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6032025040781","21","용산구"
"6212024122499","관악청소년센터 보일러용 저녹스버너 설비 교체 공사","0","준공","100","100","100","20250621","29","29","0","0.22","0.2198","2025-03-03~2025-03-31","서울특별시 관악구 신림로23길 17","37.47007222141279","126.935338538433","한지헌","","","관악구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6212024122499","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6212024122499","05","관악구"
"6082025050798","서울시 도시바람길숲 조성사업 (2차, 석관2구역)","1","진행    ","73.77","73.77","100","20250621","61","45","16","2.46","2.459548","2025-05-08~2025-07-07","서울특별시 성북구 보문로 168","37.58935881571811","127.01670064115753","이정은","","","성북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6082025050798","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6082025050798","17","성북구"
"6112025031999","월계2동주민센터 체력단련실 환경개선 공사","0","준공","100","100","100","20250621","29","29","0","0.32","0.32","2025-04-01~2025-04-29","서울특별시 노원구 초안산로5길 28","37.632488446737376","127.05074262990716","유건준","","","노원구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6112025031999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6112025031999","09","노원구"
"6192025040783","가로1조 환경공무관 휴게실 외부환경 개선공사","0","준공","100","100","100","20250621","28","28","0","0.21","0.2123","2025-04-07~2025-05-04","서울특별시 영등포구 당산로 123","37.5263617665219","126.89627166361284","이민희","","","영등포구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6192025040783","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6192025040783","20","영등포구"
"3202024122498","2025년 동부 교통신호기 신설 및 개량공사(연간단가)","1","진행    ","47.12","47.12","100","20250621","365","172","193","4.29","4.287634","2025-01-01~2025-12-31","서울 강남구 대치동 2","37.4973402331792","127.075477854065","서다정","","","도로사업소","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3202024122498","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3202024122498","01","강남구"
"6012025050199","종로문화원 이전을 위한 리모델링 공사","1","진행    ","22.78","22.78","100","20250621","180","41","139","5.11","5.1140711","2025-05-12~2025-11-07","서울특별시 종로구 율곡로 5","37.57610474931734","126.98035899939175","김하안","","","종로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6012025050199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6012025050199","23","종로구"
"6092025052797","서울 여운형 묘소 진입로 보수 공사","1","진행    ","20","20","100","20250621","90","18","72","1.27","1.26859","2025-06-04~2025-09-01","서울 강북구 우이동 106-1","37.6571226230284","127.01216004183148","김장연","","","강북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6092025052797","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6092025052797","03","강북구"
"6132025051999","개미마을 축대 보수공사","1","진행    ","55","55","100","20250621","60","33","27","0.2","0.202","2025-05-20~2025-07-18","서울 서대문구 홍제동 9-83","37.590266452011804","126.954025691392","박병규","","","서대문구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6132025051999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6132025051999","14","서대문구"
"6082025032793","석관차고지 통로 집수정 연결 및 방수 공사","0","준공","100","100","100","20250621","29","29","0","0.21","0.21049","2025-03-31~2025-04-28","서울특별시 성북구 보문로 168","37.58935881571811","127.01670064115753","최필규","","","성북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6082025032793","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6082025032793","17","성북구"
"6172025051398","2025년 산불예방 숲가꾸기 사업","0","준공","100","100","100","20250621","29","29","0","0.48","0.4843","2025-05-15~2025-06-12","서울특별시 구로구 가마산로 245","37.495433086372","126.887505314509","오택수","","","구로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6172025051398","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6172025051398","07","구로구"
"5192025051499","2025년 은평소방서 안전보건환경 조성을 위한 시설물 개선 공사","0","준공","100","100","100","20250621","14","14","0","0.31","0.31","2025-05-15~2025-05-28","서울특별시 은평구 통일로 962","37.62891141954599","126.919821655113","최지혜","","","은평소방서","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=5192025051499","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=5192025051499","22","은평구"
"6232025031199","2025년 CCTV 통합유지관리 공사","0","준공","100","100","100","20250621","29","29","0","0.48","0.48477","2025-03-12~2025-04-09","서울특별시 강남구 학동로 426","37.51733192586","127.04737740838401","임재원","","","강남구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6232025031199","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6232025031199","01","강남구"
"6162025043066","등촌?원당근린공원 노후시설물 정비공사","1","진행    ","88.33","88.33","100","20250621","60","53","7","0.46","0.4631","2025-04-30~2025-06-28","서울 강서구 등촌동 687-4","37.56333776466478","126.841771538679","박규완","","","강서구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6162025043066","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6162025043066","04","강서구"
"6062024121784","새샘근린공원 스마트쉼터 전기공사","0","준공","100","100","100","20250621","150","150","0","0.35","0.34712","2024-12-18~2025-05-16","서울 동대문구 답십리동 1004-7","37.5694855797819","127.0552027385","강민영","","","동대문구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6062024121784","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6062024121784","11","동대문구"
"6182024121299","2025년 제2구역 보안등 신설 및 정비공사(연간단가)","1","진행    ","47.12","47.12","100","20250621","365","172","193","1.33","1.33482","2025-01-01~2025-12-31","서울특별시 금천구 시흥대로58길 36","37.4535392677492","126.90325068575201","김지윤","","","금천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6182024121299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6182024121299","08","금천구"
"6082025052695","구청사 사무실 전열라인 설치공사","1","진행    ","79.31","79.31","100","20250621","29","23","6","0.53","0.53291","2025-05-30~2025-06-27","서울특별시 성북구 보문로 168","37.58935881571811","127.01670064115753","김범수","","","성북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6082025052695","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6082025052695","17","성북구"
"6132025050174","독립문 문화공원 CCTV설치 통신공사","0","준공","100","100","100","20250621","25","25","0","0.48","0.4799","2025-05-12~2025-06-05","서울특별시 서대문구 통일로 251","37.57245042204211","126.959542648447","김재형","","","서대문구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6132025050174","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6132025050174","14","서대문구"
"6092025061082","미아동복합청사 옥상 방수 공사","1","진행    ","41.38","41.38","100","20250621","29","12","17","0.48","0.47764","2025-06-10~2025-07-08","서울특별시 강북구 솔매로49길 14","37.627086744774424","127.02701093395893","최연휘","","","강북구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6092025061082","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6092025061082","03","강북구"
"3502025042999","위례배수지 환기설비 설치 공사","0","준공","100","100","100","20250621","29","29","0","0.34","0.33543","2025-04-29~2025-05-27","서울특별시 강동구 성내로 51","37.52910413602018","127.12622646496604","오동진","","","서울아리수본부","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=3502025042999","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=3502025042999","02","강동구"
"6012025041499","청운별빛어린이집 신축 공사(통신)","1","진행    ","21.5","21.5","100","20250621","321","69","252","0.6","0.5996842","2025-04-14~2026-02-28","서울특별시 종로구 자하문로35길 21","37.58837123422075","126.96606134923991","장주영","","","종로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6012025041499","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6012025041499","23","종로구"
"6122025051399","구립 진관어린이집 외 1개소 긴급 개보수 공사","0","준공","100","100","100","20250621","29","29","0","0.35","0.3508","2025-05-13~2025-06-10","서울특별시 은평구 진관1로 48","37.6313759009594","126.92434601094217","이세원","","","은평구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6122025051399","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6122025051399","22","은평구"
"6152025041780","신정중앙로 왕벚나무 생육환경 개선사업","0","준공","100","100","100","20250621","29","29","0","0.39","0.3897","2025-04-18~2025-05-16","서울특별시 양천구 신정중앙로 40","37.5271540819732","126.85618389389","조경신","","","양천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6152025041780","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6152025041780","19","양천구"
"6242025041098","핵심특화가로 생활SOC시설 조성공사(통신)","1","진행    ","26.55","26.55","100","20250621","275","73","202","0.73","0.7312506","2025-04-10~2026-01-09","서울특별시 송파구 올림픽로 326","37.51458371944687","127.10591770866108","민성훈","","","송파구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6242025041098","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6242025041098","18","송파구"
"6152025050899","넓은들주민센터 승강기 안전부품 설치 공사","0","준공","100","100","100","20250621","15","15","0","0.29","0.28782","2025-05-26~2025-06-09","서울특별시 양천구 남부순환로88길 5-7","37.51142544750536","126.84152603474789","민가현","","","양천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6152025050899","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6152025050899","19","양천구"
"6232025042248","세곡동주민센터 옥상 방수 공사","0","준공","100","100","100","20250621","29","29","0","0.23","0.22913","2025-04-22~2025-05-20","서울특별시 강남구 밤고개로 286","37.469049556499","127.106888903447","이유진","","","강남구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6232025042248","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6232025042248","01","강남구"
"6012025050299","2025년 녹지대 및 쉼터 정비사업","1","진행    ","76.67","76.67","100","20250621","60","46","14","1.07","1.07464","2025-05-07~2025-07-05","서울특별시 종로구 종로1길 36","37.57350424298736","126.97898995418838","선은혜","","","종로구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6012025050299","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6012025050299","23","종로구"
"7602025040399","서남센터 소화조 보수공사","1","진행    ","31.93","31.93","100","20250621","238","76","162","15.58","15.582739","2025-04-07~2025-11-30","서울특별시 강남구 개포로 625","37.497780653343","127.082473812536","김성우","","","서울물재생시설공단","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=7602025040399","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=7602025040399","01","강남구"
"6222025041490","신반포로 빗물정원길 조성사업 전기공사","0","준공","100","100","100","20250621","25","25","0","0.32","0.3154","2025-04-14~2025-05-08","서울특별시 서초구 신반포로 176","37.505305732081965","127.00432032924516","김민정","","","서초구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6222025041490","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6222025041490","15","서초구"
"6152024121091","2024년 버스정류소 온열의자 통합관리시스템 구매","0","준공","100","100","100","20250621","122","122","0","0.36","0.36326","2024-12-10~2025-04-10","서울특별시 양천구 목동동로 105","37.51698847526773","126.86650140966","임동호","","","양천구","","","-","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info2&pjt_cd=6152024121091","","","https://cis.seoul.go.kr/TotalAlimi_new/PopInfo.action?cmd=info1&pjt_cd=6152024121091","19","양천구"
