grid_id,center_lat,center_lng,active_construction_count,completed_construction_count,construction_density,avg_construction_risk,road_construction_ratio,utility_construction_ratio,construction_duration_avg,closest_district,rainfall_1day,rainfall_3day,rainfall_7day,rainfall_30day,heavy_rain_days,visitor_density,subway_passenger_density,population_variation,peak_population_ratio,risk_level,has_incident,risk_score,incident_count_500m,incident_count_1km,avg_damage_score,max_damage_score,incident_cause_diversity,date,month,quarter,is_rainy_season,day_of_year,construction_weather_interaction,population_construction_ratio,vulnerability_index
G_3448,37.618468,127.030114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성북구,0.0,4.0,18.0,36.0,0,0.0,0.0,0.0,1.0,0,0,0.0,25,85,1.0470588235294118,3.0,3,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3449,37.618468,127.035795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성북구,0.0,4.0,18.0,36.0,0,0.0,0.0,0.0,1.0,0,0,0.0,4,62,1.032258064516129,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3450,37.618468,127.041477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,0,0,0.0,1,39,1.0512820512820513,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3451,37.618468,127.047159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,1,1,0.4,12,26,1.0769230769230769,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3452,37.618468,127.052841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,1,1,0.4,6,65,1.0307692307692307,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3453,37.618468,127.058523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,동대문구,0.0,5.0,22.0,44.5,0,0.0,0.0,0.0,1.0,0,0,0.0,4,84,1.0238095238095237,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3454,37.618468,127.064205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,30,122,1.0163934426229508,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3455,37.618468,127.069886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,65,119,1.0084033613445378,2.0,2,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3456,37.618468,127.075568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,27,104,1.0096153846153846,2.0,2,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3457,37.618468,127.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,8,52,1.0192307692307692,2.0,2,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3458,37.618468,127.086932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,9,24,1.0416666666666667,2.0,2,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3459,37.618468,127.092614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,5,23,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3460,37.618468,127.098295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,3,30,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3461,37.618468,127.103977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,5,11,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3462,37.618468,127.109659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,13,1.0769230769230769,2.0,2,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3463,37.618468,127.115341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3464,37.618468,127.121023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3465,37.618468,127.126705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3466,37.618468,127.132386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3467,37.618468,127.138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3468,37.618468,127.14375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,46319228.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3469,37.618468,127.149432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3470,37.618468,127.155114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3471,37.618468,127.160795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3472,37.618468,127.166477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3473,37.618468,127.172159,3.0,0.0,12.0,3.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,3,1,2.2,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,309.6,0.0,0.8999999999999999
G_3474,37.618468,127.177841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3475,37.618468,127.183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3476,37.618468,127.189205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,158697248.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3477,37.618468,127.194886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3478,37.618468,127.200568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3479,37.622973,126.802841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3480,37.622973,126.808523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3481,37.622973,126.814205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3482,37.622973,126.819886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3483,37.622973,126.825568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3484,37.622973,126.83125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3485,37.622973,126.836932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3486,37.622973,126.842614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3487,37.622973,126.848295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3488,37.622973,126.853977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3489,37.622973,126.859659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3490,37.622973,126.865341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3491,37.622973,126.871023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3492,37.622973,126.876705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3493,37.622973,126.882386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3494,37.622973,126.888068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3495,37.622973,126.89375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3496,37.622973,126.899432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3497,37.622973,126.905114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3498,37.622973,126.910795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,41,1.048780487804878,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3499,37.622973,126.916477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,12,83,1.0240963855421688,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3500,37.622973,126.922159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,36,80,1.025,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3501,37.622973,126.927841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,6,72,1.0277777777777777,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3502,37.622973,126.933523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,9,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3503,37.622973,126.939205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,3,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3504,37.622973,126.944886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,1,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3505,37.622973,126.950568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,1,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3506,37.622973,126.95625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,은평구,0.0,8.5,20.0,34.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3507,37.622973,126.961932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,종로구,0.0,5.2,19.0,31.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3508,37.622973,126.967614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,종로구,0.0,5.2,19.0,31.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3509,37.622973,126.973295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,종로구,0.0,5.2,19.0,31.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3510,37.622973,126.978977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,종로구,0.0,5.2,19.0,31.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3511,37.622973,126.984659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,종로구,0.0,5.2,19.0,31.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3512,37.622973,126.990341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,종로구,0.0,5.2,19.0,31.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3513,37.622973,126.996023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성북구,0.0,4.0,18.0,36.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3514,37.622973,127.001705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성북구,0.0,4.0,18.0,36.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,1,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3515,37.622973,127.007386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,성북구,0.0,4.0,18.0,36.0,0,0.0,0.0,0.0,1.0,0,0,0.0,0,3,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3516,37.622973,127.013068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,0,0,0.0,2,15,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3517,37.622973,127.01875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,0,0,0.0,9,34,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3518,37.622973,127.024432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,0,0,0.0,1,50,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3519,37.622973,127.030114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,0,0,0.0,4,30,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3520,37.622973,127.035795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,1,1,0.4,1,30,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3521,37.622973,127.041477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,1,1,0.4,4,24,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3522,37.622973,127.047159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강북구,0.0,8.0,22.5,40.5,0,0.0,0.0,0.0,1.0,1,1,0.4,19,28,1.0714285714285714,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3523,37.622973,127.052841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,노원구,0.0,7.0,21.5,39.5,0,0.0,0.0,0.0,1.0,0,0,0.0,12,41,1.048780487804878,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3524,37.622973,127.058523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,노원구,0.0,7.0,21.5,39.5,0,0.0,0.0,0.0,1.0,0,0,0.0,0,73,1.0273972602739727,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3525,37.622973,127.064205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,노원구,0.0,7.0,21.5,39.5,0,0.0,0.0,0.0,1.0,0,0,0.0,4,100,1.02,3.0,2,2024-06-25,6,2,1,177,0.0,0.0,1.2000000000000002
G_3526,37.622973,127.069886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,12,87,1.0114942528735633,2.0,2,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3527,37.622973,127.075568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,8,81,1.0123456790123457,2.0,2,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3528,37.622973,127.08125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,8,32,1.0625,2.0,3,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3529,37.622973,127.086932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,11,20,1.1,2.0,3,2024-06-25,6,2,1,177,0.0,0.0,0.8
G_3530,37.622973,127.092614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,12,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3531,37.622973,127.098295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,11,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3532,37.622973,127.103977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,5,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3533,37.622973,127.109659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,1,1.0,1.0,1,2024-06-25,6,2,1,177,0.0,0.0,0.4
G_3534,37.622973,127.115341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3535,37.622973,127.121023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3536,37.622973,127.126705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3537,37.622973,127.132386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3538,37.622973,127.138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,39199084.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3539,37.622973,127.14375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,287098076.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3540,37.622973,127.149432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3541,37.622973,127.155114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3542,37.622973,127.160795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3543,37.622973,127.166477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3544,37.622973,127.172159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3545,37.622973,127.177841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3546,37.622973,127.183523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3547,37.622973,127.189205,0.0,2.0,8.0,0.6,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.64,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,206.4,0.0,0.18
G_3548,37.622973,127.194886,0.0,1.0,4.0,0.6,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,227757096.0,0.0,1.0,1,1,0.64,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,103.2,0.0,0.18
G_3549,37.622973,127.200568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,중랑구,0.0,8.0,25.8,45.1,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
G_3550,37.627477,126.802841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,강서구,0.0,4.5,19.0,33.5,0,0.0,0.0,0.0,1.0,1,1,0.4,0,0,0.0,0.0,0,2024-06-25,6,2,1,177,0.0,0.0,0.0
