날짜,위도,경도,자치구,방문자수
20250120,37.4445,126.9639,관악구,58361
20250120,37.5515,127.0838,광진구,90671
20250120,37.484,126.8254,구로구,169518
20250120,37.4513,126.9246,금천구,93512
20250120,37.6789,127.0607,노원구,89745
20250120,37.6988,127.0155,도봉구,132441
20250120,37.5105,126.9627,동작구,193961
20250120,37.5554,126.9236,마포구,77980
20250120,37.6076,126.947,서대문구,6130
20250120,37.55,127.0802,서울대공원,5759
20250120,37.4764,127.008,서초구,34213
20250120,37.5483,127.0298,성동구,3482
20250120,37.5111,127.0981,송파구,80727
20250120,37.528,126.8619,양천구,172918
20250120,37.5513,126.9882,용산구,590
20250120,37.6525,126.9479,은평구,732
20250120,37.5776,126.9769,종로구,31905
20250120,37.5656,126.9749,중구,92556
20250120,37.5898,127.0708,중랑구,51466
20250121,37.5091,127.0489,강남구,189316
20250121,37.5612,127.1321,강동구,112740
20250121,37.6589,127.009,강북구,71927
20250121,37.5694,126.835,강서구,52614
20250121,37.4445,126.9639,관악구,55907
20250121,37.5515,127.0838,광진구,91561
20250121,37.484,126.8254,구로구,158147
20250121,37.4513,126.9246,금천구,101503
20250121,37.6789,127.0607,노원구,88910
20250121,37.6988,127.0155,도봉구,131621
20250121,37.5105,126.9627,동작구,189742
20250121,37.5554,126.9236,마포구,79212
20250121,37.6076,126.947,서대문구,6335
20250121,37.55,127.0802,서울대공원,4605
20250121,37.4764,127.008,서초구,30695
20250121,37.5483,127.0298,성동구,3394
20250121,37.5111,127.0981,송파구,77730
20250121,37.528,126.8619,양천구,172544
20250121,37.5513,126.9882,용산구,733
20250121,37.6525,126.9479,은평구,746
20250121,37.5776,126.9769,종로구,28329
20250121,37.5656,126.9749,중구,89654
20250121,37.5898,127.0708,중랑구,51378
20250122,37.5091,127.0489,강남구,189995
20250122,37.5612,127.1321,강동구,114099
20250122,37.6589,127.009,강북구,73742
20250122,37.5694,126.835,강서구,54943
20250122,37.4445,126.9639,관악구,59341
20250122,37.5515,127.0838,광진구,88966
20250122,37.484,126.8254,구로구,167967
20250122,37.4513,126.9246,금천구,100277
20250122,37.6789,127.0607,노원구,87609
20250122,37.6988,127.0155,도봉구,129029
20250122,37.5105,126.9627,동작구,193487
20250122,37.5554,126.9236,마포구,79020
20250122,37.6076,126.947,서대문구,6195
20250122,37.55,127.0802,서울대공원,5597
20250122,37.4764,127.008,서초구,35485
20250122,37.5483,127.0298,성동구,2775
20250122,37.5111,127.0981,송파구,76737
20250122,37.528,126.8619,양천구,173126
20250122,37.5513,126.9882,용산구,625
20250122,37.6525,126.9479,은평구,781
20250122,37.5776,126.9769,종로구,30140
20250122,37.5656,126.9749,중구,86076
20250122,37.5898,127.0708,중랑구,51884
20250123,37.5091,127.0489,강남구,199342
20250123,37.5612,127.1321,강동구,114926
20250123,37.6589,127.009,강북구,84799
20250123,37.5694,126.835,강서구,55253
20250123,37.4445,126.9639,관악구,76191
20250123,37.5515,127.0838,광진구,94414
20250123,37.484,126.8254,구로구,158151
20250123,37.4513,126.9246,금천구,103315
20250123,37.6789,127.0607,노원구,88120
20250123,37.6988,127.0155,도봉구,131106
20250123,37.5105,126.9627,동작구,201761
20250123,37.5554,126.9236,마포구,83751
20250123,37.6076,126.947,서대문구,6530
20250123,37.55,127.0802,서울대공원,5849
20250123,37.4764,127.008,서초구,31340
20250123,37.5483,127.0298,성동구,1056
20250123,37.5111,127.0981,송파구,82826
20250123,37.528,126.8619,양천구,175659
20250123,37.5513,126.9882,용산구,739
20250123,37.6525,126.9479,은평구,740
20250123,37.5776,126.9769,종로구,30031
20250123,37.5656,126.9749,중구,82519
20250123,37.5898,127.0708,중랑구,52893
20250124,37.5091,127.0489,강남구,200474
20250124,37.5612,127.1321,강동구,116167
20250124,37.6589,127.009,강북구,106456
20250124,37.5694,126.835,강서구,54509
20250124,37.4445,126.9639,관악구,89733
20250124,37.5515,127.0838,광진구,95356
20250124,37.484,126.8254,구로구,159206
20250124,37.4513,126.9246,금천구,95284
20250124,37.6789,127.0607,노원구,84398
20250124,37.6988,127.0155,도봉구,124233
20250124,37.5105,126.9627,동작구,192192
20250124,37.5554,126.9236,마포구,83914
20250124,37.6076,126.947,서대문구,6822
20250124,37.55,127.0802,서울대공원,6147
20250124,37.4764,127.008,서초구,32918
20250124,37.5483,127.0298,성동구,965
20250124,37.5111,127.0981,송파구,81299
20250124,37.528,126.8619,양천구,174152
20250124,37.5513,126.9882,용산구,805
20250124,37.6525,126.9479,은평구,768
20250124,37.5776,126.9769,종로구,29482
20250124,37.5656,126.9749,중구,85794
20250124,37.5898,127.0708,중랑구,53474
20250125,37.5091,127.0489,강남구,194667
20250125,37.5612,127.1321,강동구,123851
20250125,37.6589,127.009,강북구,109802
20250125,37.5694,126.835,강서구,51699
20250125,37.4445,126.9639,관악구,96948
20250125,37.5515,127.0838,광진구,101559
20250125,37.484,126.8254,구로구,180536
20250125,37.4513,126.9246,금천구,92781
20250125,37.6789,127.0607,노원구,89815
20250125,37.6988,127.0155,도봉구,137837
20250125,37.5105,126.9627,동작구,200681
20250125,37.5554,126.9236,마포구,95468
20250125,37.6076,126.947,서대문구,7793
20250125,37.55,127.0802,서울대공원,17649
20250125,37.4764,127.008,서초구,28268
20250125,37.5483,127.0298,성동구,1135
20250125,37.5111,127.0981,송파구,90598
20250125,37.528,126.8619,양천구,189475
20250125,37.5513,126.9882,용산구,1020
20250125,37.6525,126.9479,은평구,597
20250125,37.5776,126.9769,종로구,32945
20250125,37.5656,126.9749,중구,104381
20250125,37.5898,127.0708,중랑구,54342
20250126,37.5091,127.0489,강남구,171943
20250126,37.5612,127.1321,강동구,122927
20250126,37.6589,127.009,강북구,109675
20250126,37.5694,126.835,강서구,47029
20250126,37.4445,126.9639,관악구,94435
20250126,37.5515,127.0838,광진구,102924
20250126,37.484,126.8254,구로구,182262
20250126,37.4513,126.9246,금천구,78368
20250126,37.6789,127.0607,노원구,88613
20250126,37.6988,127.0155,도봉구,134083
20250126,37.5105,126.9627,동작구,172679
20250126,37.5554,126.9236,마포구,92089
20250126,37.6076,126.947,서대문구,7371
20250126,37.55,127.0802,서울대공원,19744
20250126,37.4764,127.008,서초구,19506
20250126,37.5483,127.0298,성동구,996
20250126,37.5111,127.0981,송파구,84823
20250126,37.528,126.8619,양천구,184438
20250126,37.5513,126.9882,용산구,1020
20250126,37.6525,126.9479,은평구,467
20250126,37.5776,126.9769,종로구,34333
20250126,37.5656,126.9749,중구,101647
20250126,37.5898,127.0708,중랑구,54147
20250127,37.5091,127.0489,강남구,158935
20250127,37.5612,127.1321,강동구,118510
20250127,37.6589,127.009,강북구,107343
20250127,37.5694,126.835,강서구,43882
20250127,37.4445,126.9639,관악구,86164
20250127,37.5515,127.0838,광진구,95205
20250127,37.484,126.8254,구로구,144172
20250127,37.4513,126.9246,금천구,70617
20250127,37.6789,127.0607,노원구,86607
20250127,37.6988,127.0155,도봉구,135523
20250127,37.5105,126.9627,동작구,192273
20250127,37.5554,126.9236,마포구,85735
20250127,37.6076,126.947,서대문구,6146
20250127,37.55,127.0802,서울대공원,7984
20250127,37.4764,127.008,서초구,13008
20250127,37.5483,127.0298,성동구,14
20250127,37.5111,127.0981,송파구,75074
20250127,37.528,126.8619,양천구,179248
20250127,37.5513,126.9882,용산구,575
20250127,37.6525,126.9479,은평구,346
20250127,37.5776,126.9769,종로구,27311
20250127,37.5656,126.9749,중구,89899
20250127,37.5898,127.0708,중랑구,51860
20250128,37.5091,127.0489,강남구,134753
20250128,37.5612,127.1321,강동구,112587
20250128,37.6589,127.009,강북구,106929
20250128,37.5694,126.835,강서구,38907
20250128,37.4445,126.9639,관악구,84525
20250128,37.5515,127.0838,광진구,95614
20250128,37.484,126.8254,구로구,133080
20250128,37.4513,126.9246,금천구,69210
20250128,37.6789,127.0607,노원구,88831
20250128,37.6988,127.0155,도봉구,138679
20250128,37.5105,126.9627,동작구,188482
20250128,37.5554,126.9236,마포구,87016
20250128,37.6076,126.947,서대문구,5435
20250128,37.55,127.0802,서울대공원,7284
20250128,37.4764,127.008,서초구,10004
20250128,37.5111,127.0981,송파구,76063
20250128,37.528,126.8619,양천구,172672
20250128,37.5513,126.9882,용산구,468
20250128,37.6525,126.9479,은평구,303
20250128,37.5776,126.9769,종로구,27584
20250128,37.5656,126.9749,중구,79756
20250128,37.5898,127.0708,중랑구,54073
20250129,37.5091,127.0489,강남구,107316
20250129,37.5612,127.1321,강동구,96398
20250129,37.6589,127.009,강북구,84971
20250129,37.5694,126.835,강서구,35472
20250129,37.4445,126.9639,관악구,78246
20250129,37.5515,127.0838,광진구,71672
20250129,37.484,126.8254,구로구,112922
20250129,37.4513,126.9246,금천구,71313
20250129,37.6789,127.0607,노원구,85058
20250129,37.6988,127.0155,도봉구,120310
20250129,37.5105,126.9627,동작구,162259
20250129,37.5554,126.9236,마포구,64550
20250129,37.6076,126.947,서대문구,2254
20250129,37.55,127.0802,서울대공원,8557
20250129,37.4764,127.008,서초구,8525
20250129,37.5111,127.0981,송파구,64373
20250129,37.528,126.8619,양천구,135195
20250129,37.5513,126.9882,용산구,507
20250129,37.6525,126.9479,은평구,276
20250129,37.5776,126.9769,종로구,33081
20250129,37.5656,126.9749,중구,75950
20250129,37.5898,127.0708,중랑구,47564
20250130,37.5091,127.0489,강남구,130765
20250130,37.5612,127.1321,강동구,97352
20250130,37.6589,127.009,강북구,88873
20250130,37.5694,126.835,강서구,36573
20250130,37.4445,126.9639,관악구,79803
20250130,37.5515,127.0838,광진구,71353
20250130,37.484,126.8254,구로구,114196
20250130,37.4513,126.9246,금천구,67724
20250130,37.6789,127.0607,노원구,78090
20250130,37.6988,127.0155,도봉구,119104
20250130,37.5105,126.9627,동작구,165609
20250130,37.5554,126.9236,마포구,72058
20250130,37.6076,126.947,서대문구,3388
20250130,37.55,127.0802,서울대공원,11091
20250130,37.4764,127.008,서초구,11431
20250130,37.5111,127.0981,송파구,71249
20250130,37.528,126.8619,양천구,141593
20250130,37.5513,126.9882,용산구,568
20250130,37.6525,126.9479,은평구,333
20250130,37.5776,126.9769,종로구,31697
20250130,37.5656,126.9749,중구,82786
20250130,37.5898,127.0708,중랑구,45692
20250131,37.5091,127.0489,강남구,175628
20250131,37.5612,127.1321,강동구,112616
20250131,37.6589,127.009,강북구,95197
20250131,37.5694,126.835,강서구,47486
20250131,37.4445,126.9639,관악구,87876
20250131,37.5515,127.0838,광진구,82291
20250131,37.484,126.8254,구로구,130242
20250131,37.4513,126.9246,금천구,91334
20250131,37.6789,127.0607,노원구,87786
20250131,37.6988,127.0155,도봉구,126657
20250131,37.5105,126.9627,동작구,192312
20250131,37.5554,126.9236,마포구,80417
20250131,37.6076,126.947,서대문구,5379
20250131,37.55,127.0802,서울대공원,6729
20250131,37.4764,127.008,서초구,16361
20250131,37.5111,127.0981,송파구,81785
20250131,37.528,126.8619,양천구,163048
20250131,37.5513,126.9882,용산구,517
20250131,37.6525,126.9479,은평구,492
20250131,37.5776,126.9769,종로구,28794
20250131,37.5656,126.9749,중구,85563
20250131,37.5898,127.0708,중랑구,46621
20250201,37.5091,127.0489,강남구,193990
20250201,37.5612,127.1321,강동구,116891
20250201,37.6589,127.009,강북구,103044
20250201,37.5694,126.835,강서구,47860
20250201,37.4445,126.9639,관악구,99399
20250201,37.5515,127.0838,광진구,91524
20250201,37.484,126.8254,구로구,153509
20250201,37.4513,126.9246,금천구,88852
20250201,37.6789,127.0607,노원구,86836
20250201,37.6988,127.0155,도봉구,132939
20250201,37.5105,126.9627,동작구,206101
20250201,37.5554,126.9236,마포구,88580
20250201,37.6076,126.947,서대문구,6374
20250201,37.55,127.0802,서울대공원,16841
20250201,37.4764,127.008,서초구,24636
20250201,37.5111,127.0981,송파구,88381
20250201,37.528,126.8619,양천구,175802
20250201,37.5513,126.9882,용산구,1112
20250201,37.6525,126.9479,은평구,545
20250201,37.5776,126.9769,종로구,33678
20250201,37.5656,126.9749,중구,113092
20250201,37.5898,127.0708,중랑구,50523
20250202,37.5091,127.0489,강남구,165145
20250202,37.5612,127.1321,강동구,112969
20250202,37.6589,127.009,강북구,92957
20250202,37.5694,126.835,강서구,42949
20250202,37.4445,126.9639,관악구,91657
20250202,37.5515,127.0838,광진구,83493
20250202,37.484,126.8254,구로구,146197
20250202,37.4513,126.9246,금천구,80225
20250202,37.6789,127.0607,노원구,89208
20250202,37.6988,127.0155,도봉구,125584
20250202,37.5105,126.9627,동작구,190830
20250202,37.5554,126.9236,마포구,85339
20250202,37.6076,126.947,서대문구,5864
20250202,37.55,127.0802,서울대공원,19620
20250202,37.4764,127.008,서초구,18221
20250202,37.5483,127.0298,성동구,1350
20250202,37.5111,127.0981,송파구,83157
20250202,37.528,126.8619,양천구,161694
20250202,37.5513,126.9882,용산구,873
20250202,37.6525,126.9479,은평구,543
20250202,37.5776,126.9769,종로구,29999
20250202,37.5656,126.9749,중구,86386
20250202,37.5898,127.0708,중랑구,49804
20250203,37.5091,127.0489,강남구,176872
20250203,37.5612,127.1321,강동구,113655
20250203,37.6589,127.009,강북구,96507
20250203,37.5694,126.835,강서구,50223
20250203,37.4445,126.9639,관악구,83943
20250203,37.5515,127.0838,광진구,82624
20250203,37.484,126.8254,구로구,131984
20250203,37.4513,126.9246,금천구,92342
20250203,37.6789,127.0607,노원구,83819
20250203,37.6988,127.0155,도봉구,127640
20250203,37.5105,126.9627,동작구,193699
20250203,37.5554,126.9236,마포구,75957
20250203,37.6076,126.947,서대문구,5305
20250203,37.55,127.0802,서울대공원,4917
20250203,37.4764,127.008,서초구,30116
20250203,37.5483,127.0298,성동구,29
20250203,37.5111,127.0981,송파구,78694
20250203,37.528,126.8619,양천구,168355
20250203,37.5513,126.9882,용산구,450
20250203,37.6525,126.9479,은평구,615
20250203,37.5776,126.9769,종로구,23700
20250203,37.5656,126.9749,중구,78806
20250203,37.5898,127.0708,중랑구,48209
20250204,37.5091,127.0489,강남구,171563
20250204,37.5612,127.1321,강동구,108298
20250204,37.6589,127.009,강북구,95271
20250204,37.5694,126.835,강서구,47616
20250204,37.4445,126.9639,관악구,82459
20250204,37.5515,127.0838,광진구,78989
20250204,37.484,126.8254,구로구,124199
20250204,37.4513,126.9246,금천구,97306
20250204,37.6789,127.0607,노원구,67698
20250204,37.6988,127.0155,도봉구,110372
20250204,37.5105,126.9627,동작구,182741
20250204,37.5554,126.9236,마포구,71872
20250204,37.6076,126.947,서대문구,4552
20250204,37.55,127.0802,서울대공원,3416
20250204,37.4764,127.008,서초구,30394
20250204,37.5111,127.0981,송파구,75070
20250204,37.528,126.8619,양천구,151907
20250204,37.5513,126.9882,용산구,577
20250204,37.6525,126.9479,은평구,485
20250204,37.5776,126.9769,종로구,23232
20250204,37.5656,126.9749,중구,70981
20250204,37.5898,127.0708,중랑구,46745
20250205,37.5091,127.0489,강남구,168763
20250205,37.5612,127.1321,강동구,109554
20250205,37.6589,127.009,강북구,94355
20250205,37.5694,126.835,강서구,49192
20250205,37.4445,126.9639,관악구,79606
20250205,37.5515,127.0838,광진구,77638
20250205,37.484,126.8254,구로구,125090
20250205,37.4513,126.9246,금천구,94453
20250205,37.6789,127.0607,노원구,65579
20250205,37.6988,127.0155,도봉구,107988
20250205,37.5105,126.9627,동작구,174755
20250205,37.5554,126.9236,마포구,69685
20250205,37.6076,126.947,서대문구,4676
20250205,37.55,127.0802,서울대공원,3367
20250205,37.4764,127.008,서초구,29251
20250205,37.5111,127.0981,송파구,73570
20250205,37.528,126.8619,양천구,151956
20250205,37.5513,126.9882,용산구,491
20250205,37.6525,126.9479,은평구,513
20250205,37.5776,126.9769,종로구,24113
20250205,37.5656,126.9749,중구,73838
20250205,37.5898,127.0708,중랑구,49049
20250206,37.5091,127.0489,강남구,184719
20250206,37.5612,127.1321,강동구,116756
20250206,37.6589,127.009,강북구,95652
20250206,37.5694,126.835,강서구,51514
20250206,37.4445,126.9639,관악구,86355
20250206,37.5515,127.0838,광진구,84804
20250206,37.484,126.8254,구로구,124833
20250206,37.4513,126.9246,금천구,96001
20250206,37.6789,127.0607,노원구,75979
20250206,37.6988,127.0155,도봉구,119320
20250206,37.5105,126.9627,동작구,193978
20250206,37.5554,126.9236,마포구,80430
20250206,37.6076,126.947,서대문구,5309
20250206,37.55,127.0802,서울대공원,4104
20250206,37.4764,127.008,서초구,30331
20250206,37.5111,127.0981,송파구,81865
20250206,37.528,126.8619,양천구,168708
20250206,37.5513,126.9882,용산구,500
20250206,37.6525,126.9479,은평구,595
20250206,37.5776,126.9769,종로구,25634
20250206,37.5656,126.9749,중구,77178
20250206,37.5898,127.0708,중랑구,48672
20250207,37.5091,127.0489,강남구,183136
20250207,37.5612,127.1321,강동구,116479
20250207,37.6589,127.009,강북구,95838
20250207,37.5694,126.835,강서구,48870
20250207,37.4445,126.9639,관악구,86581
20250207,37.5515,127.0838,광진구,86124
20250207,37.484,126.8254,구로구,130111
20250207,37.4513,126.9246,금천구,92625
20250207,37.6789,127.0607,노원구,77796
20250207,37.6988,127.0155,도봉구,121624
20250207,37.5105,126.9627,동작구,175515
20250207,37.5554,126.9236,마포구,75218
20250207,37.6076,126.947,서대문구,4395
20250207,37.55,127.0802,서울대공원,3521
20250207,37.4764,127.008,서초구,29055
20250207,37.5111,127.0981,송파구,78741
20250207,37.528,126.8619,양천구,161259
20250207,37.5513,126.9882,용산구,559
20250207,37.6525,126.9479,은평구,529
20250207,37.5776,126.9769,종로구,24365
20250207,37.5656,126.9749,중구,76473
20250207,37.5898,127.0708,중랑구,47613
20250208,37.5091,127.0489,강남구,186199
20250208,37.5612,127.1321,강동구,113317
20250208,37.6589,127.009,강북구,96703
20250208,37.5694,126.835,강서구,49410
20250208,37.4445,126.9639,관악구,89596
20250208,37.5515,127.0838,광진구,93085
20250208,37.484,126.8254,구로구,125929
20250208,37.4513,126.9246,금천구,82869
20250208,37.6789,127.0607,노원구,76388
20250208,37.6988,127.0155,도봉구,118101
20250208,37.5105,126.9627,동작구,188770
20250208,37.5554,126.9236,마포구,83977
20250208,37.6076,126.947,서대문구,5005
20250208,37.55,127.0802,서울대공원,7165
20250208,37.4764,127.008,서초구,25691
20250208,37.5111,127.0981,송파구,87762
20250208,37.528,126.8619,양천구,165971
20250208,37.5513,126.9882,용산구,756
20250208,37.6525,126.9479,은평구,471
20250208,37.5776,126.9769,종로구,25904
20250208,37.5656,126.9749,중구,96094
20250208,37.5898,127.0708,중랑구,47959
20250209,37.5091,127.0489,강남구,166683
20250209,37.5612,127.1321,강동구,109304
20250209,37.6589,127.009,강북구,95385
20250209,37.5694,126.835,강서구,43072
20250209,37.4445,126.9639,관악구,94296
20250209,37.5515,127.0838,광진구,87746
20250209,37.484,126.8254,구로구,125917
20250209,37.4513,126.9246,금천구,80198
20250209,37.6789,127.0607,노원구,75974
20250209,37.6988,127.0155,도봉구,126758
20250209,37.5105,126.9627,동작구,183084
20250209,37.5554,126.9236,마포구,79276
20250209,37.6076,126.947,서대문구,5229
20250209,37.55,127.0802,서울대공원,10267
20250209,37.4764,127.008,서초구,17964
20250209,37.5111,127.0981,송파구,82667
20250209,37.528,126.8619,양천구,161627
20250209,37.5513,126.9882,용산구,852
20250209,37.6525,126.9479,은평구,339
20250209,37.5776,126.9769,종로구,26285
20250209,37.5656,126.9749,중구,94341
20250209,37.5898,127.0708,중랑구,49931
20250210,37.5091,127.0489,강남구,174901
20250210,37.5612,127.1321,강동구,110486
20250210,37.6589,127.009,강북구,97086
20250210,37.5694,126.835,강서구,50813
20250210,37.4445,126.9639,관악구,86504
20250210,37.5515,127.0838,광진구,86662
20250210,37.484,126.8254,구로구,141943
20250210,37.4513,126.9246,금천구,95296
20250210,37.6789,127.0607,노원구,84590
20250210,37.6988,127.0155,도봉구,125157
20250210,37.5105,126.9627,동작구,182309
20250210,37.5554,126.9236,마포구,74138
20250210,37.6076,126.947,서대문구,5091
20250210,37.55,127.0802,서울대공원,5149
20250210,37.4764,127.008,서초구,25253
20250210,37.5111,127.0981,송파구,78040
20250210,37.528,126.8619,양천구,160942
20250210,37.5513,126.9882,용산구,613
20250210,37.6525,126.9479,은평구,588
20250210,37.5776,126.9769,종로구,24697
20250210,37.5656,126.9749,중구,96591
20250210,37.5898,127.0708,중랑구,46717
20250211,37.5091,127.0489,강남구,183243
20250211,37.5612,127.1321,강동구,108408
20250211,37.6589,127.009,강북구,100427
20250211,37.5694,126.835,강서구,53681
20250211,37.4445,126.9639,관악구,86494
20250211,37.5515,127.0838,광진구,93206
20250211,37.484,126.8254,구로구,159293
20250211,37.4513,126.9246,금천구,91569
20250211,37.6789,127.0607,노원구,81213
20250211,37.6988,127.0155,도봉구,125453
20250211,37.5105,126.9627,동작구,182963
20250211,37.5554,126.9236,마포구,78744
20250211,37.6076,126.947,서대문구,6063
20250211,37.55,127.0802,서울대공원,6351
20250211,37.4764,127.008,서초구,33053
20250211,37.5111,127.0981,송파구,81320
20250211,37.528,126.8619,양천구,170693
20250211,37.5513,126.9882,용산구,717
20250211,37.6525,126.9479,은평구,736
20250211,37.5776,126.9769,종로구,25319
20250211,37.5656,126.9749,중구,89238
20250211,37.5898,127.0708,중랑구,47414
20250212,37.5091,127.0489,강남구,181122
20250212,37.5612,127.1321,강동구,112811
20250212,37.6589,127.009,강북구,95136
20250212,37.5694,126.835,강서구,53894
20250212,37.4445,126.9639,관악구,88578
20250212,37.5515,127.0838,광진구,88954
20250212,37.484,126.8254,구로구,162236
20250212,37.4513,126.9246,금천구,97025
20250212,37.6789,127.0607,노원구,85247
20250212,37.6988,127.0155,도봉구,126856
20250212,37.5105,126.9627,동작구,181256
20250212,37.5554,126.9236,마포구,76504
20250212,37.6076,126.947,서대문구,4967
20250212,37.55,127.0802,서울대공원,4888
20250212,37.4764,127.008,서초구,22660
20250212,37.5483,127.0298,성동구,307
20250212,37.5111,127.0981,송파구,79932
20250212,37.528,126.8619,양천구,160317
20250212,37.5513,126.9882,용산구,568
20250212,37.6525,126.9479,은평구,588
20250212,37.5776,126.9769,종로구,26631
20250212,37.5656,126.9749,중구,86604
20250212,37.5898,127.0708,중랑구,47771
20250213,37.5091,127.0489,강남구,175200
20250213,37.5612,127.1321,강동구,106000
20250213,37.6589,127.009,강북구,97307
20250213,37.5694,126.835,강서구,50911
20250213,37.4445,126.9639,관악구,79494
20250213,37.5515,127.0838,광진구,85585
20250213,37.484,126.8254,구로구,149324
20250213,37.4513,126.9246,금천구,85111
20250213,37.6789,127.0607,노원구,78485
20250213,37.6988,127.0155,도봉구,115406
20250213,37.5105,126.9627,동작구,172722
20250213,37.5554,126.9236,마포구,73383
20250213,37.6076,126.947,서대문구,5031
20250213,37.55,127.0802,서울대공원,5688
20250213,37.4764,127.008,서초구,31483
20250213,37.5111,127.0981,송파구,75275
20250213,37.528,126.8619,양천구,151172
20250213,37.5513,126.9882,용산구,705
20250213,37.6525,126.9479,은평구,667
20250213,37.5776,126.9769,종로구,24789
20250213,37.5656,126.9749,중구,90856
20250213,37.5898,127.0708,중랑구,49867
20250214,37.5091,127.0489,강남구,187671
20250214,37.5612,127.1321,강동구,106908
20250214,37.6589,127.009,강북구,101419
20250214,37.5694,126.835,강서구,54465
20250214,37.4445,126.9639,관악구,84033
20250214,37.5515,127.0838,광진구,85538
20250214,37.484,126.8254,구로구,150963
20250214,37.4513,126.9246,금천구,89890
20250214,37.6789,127.0607,노원구,83417
20250214,37.6988,127.0155,도봉구,117641
20250214,37.5105,126.9627,동작구,178164
20250214,37.5554,126.9236,마포구,73846
20250214,37.6076,126.947,서대문구,5924
20250214,37.55,127.0802,서울대공원,7176
20250214,37.4764,127.008,서초구,32360
20250214,37.5483,127.0298,성동구,265
20250214,37.5111,127.0981,송파구,75251
20250214,37.528,126.8619,양천구,161243
20250214,37.5513,126.9882,용산구,745
20250214,37.6525,126.9479,은평구,672
20250214,37.5776,126.9769,종로구,26741
20250214,37.5656,126.9749,중구,103340
20250214,37.5898,127.0708,중랑구,47259
20250215,37.5091,127.0489,강남구,174207
20250215,37.5612,127.1321,강동구,106150
20250215,37.6589,127.009,강북구,97355
20250215,37.5694,126.835,강서구,48354
20250215,37.4445,126.9639,관악구,77632
20250215,37.5515,127.0838,광진구,90320
20250215,37.484,126.8254,구로구,152879
20250215,37.4513,126.9246,금천구,79200
20250215,37.6789,127.0607,노원구,78785
20250215,37.6988,127.0155,도봉구,114668
20250215,37.5105,126.9627,동작구,168605
20250215,37.5554,126.9236,마포구,78540
20250215,37.6076,126.947,서대문구,5826
20250215,37.55,127.0802,서울대공원,16771
20250215,37.4764,127.008,서초구,28299
20250215,37.5483,127.0298,성동구,1775
20250215,37.5111,127.0981,송파구,77513
20250215,37.528,126.8619,양천구,158968
20250215,37.5513,126.9882,용산구,1313
20250215,37.6525,126.9479,은평구,535
20250215,37.5776,126.9769,종로구,29618
20250215,37.5656,126.9749,중구,119513
20250215,37.5898,127.0708,중랑구,48847
20250216,37.5091,127.0489,강남구,155927
20250216,37.5612,127.1321,강동구,99038
20250216,37.6589,127.009,강북구,93883
20250216,37.5694,126.835,강서구,46325
20250216,37.4445,126.9639,관악구,81193
20250216,37.5515,127.0838,광진구,81814
20250216,37.484,126.8254,구로구,146066
20250216,37.4513,126.9246,금천구,71732
20250216,37.6789,127.0607,노원구,82389
20250216,37.6988,127.0155,도봉구,118070
20250216,37.5105,126.9627,동작구,163287
20250216,37.5554,126.9236,마포구,77033
20250216,37.6076,126.947,서대문구,5409
20250216,37.55,127.0802,서울대공원,20040
20250216,37.4764,127.008,서초구,19309
20250216,37.5483,127.0298,성동구,1503
20250216,37.5111,127.0981,송파구,75907
20250216,37.528,126.8619,양천구,149273
20250216,37.5513,126.9882,용산구,930
20250216,37.6525,126.9479,은평구,422
20250216,37.5776,126.9769,종로구,28632
20250216,37.5656,126.9749,중구,96216
20250216,37.5898,127.0708,중랑구,45865
20250217,37.5091,127.0489,강남구,167427
20250217,37.5612,127.1321,강동구,104984
20250217,37.6589,127.009,강북구,95408
20250217,37.5694,126.835,강서구,51371
20250217,37.4445,126.9639,관악구,77339
20250217,37.5515,127.0838,광진구,82578
20250217,37.484,126.8254,구로구,149018
20250217,37.4513,126.9246,금천구,86350
20250217,37.6789,127.0607,노원구,83085
20250217,37.6988,127.0155,도봉구,120833
20250217,37.5105,126.9627,동작구,167956
20250217,37.5554,126.9236,마포구,70501
20250217,37.6076,126.947,서대문구,4894
20250217,37.55,127.0802,서울대공원,5155
20250217,37.4764,127.008,서초구,23025
20250217,37.5483,127.0298,성동구,707
20250217,37.5111,127.0981,송파구,74516
20250217,37.528,126.8619,양천구,150317
20250217,37.5513,126.9882,용산구,552
20250217,37.6525,126.9479,은평구,596
20250217,37.5776,126.9769,종로구,24456
20250217,37.5656,126.9749,중구,93263
20250217,37.5898,127.0708,중랑구,45203
20250218,37.5091,127.0489,강남구,182953
20250218,37.5612,127.1321,강동구,108761
20250218,37.6589,127.009,강북구,94223
20250218,37.5694,126.835,강서구,52589
20250218,37.4445,126.9639,관악구,83468
20250218,37.5515,127.0838,광진구,86656
20250218,37.484,126.8254,구로구,148899
20250218,37.4513,126.9246,금천구,93541
20250218,37.6789,127.0607,노원구,86778
20250218,37.6988,127.0155,도봉구,127177
20250218,37.5105,126.9627,동작구,186662
20250218,37.5554,126.9236,마포구,77623
20250218,37.6076,126.947,서대문구,5708
20250218,37.55,127.0802,서울대공원,5178
20250218,37.4764,127.008,서초구,25423
20250218,37.5483,127.0298,성동구,6
20250218,37.5111,127.0981,송파구,77891
20250218,37.528,126.8619,양천구,144630
20250218,37.5513,126.9882,용산구,651
20250218,37.6525,126.9479,은평구,605
20250218,37.5776,126.9769,종로구,25593
20250218,37.5656,126.9749,중구,91307
20250218,37.5898,127.0708,중랑구,46664
20250219,37.5091,127.0489,강남구,180064
