날짜,위도,경도,피해규모점수,사고발생위치,발생원인구분,발생지역지질종류,발생규모폭(m),발생규모연장(m),발생규모깊이(m),피해사망자수(명),피해부상자수(명),피해차량대수(대),시군구,지점명,지번주소,도로명주소
20230104,37.5116,126.9161,1.0,,,,,,,,,,영등포구,도림천 (구로5동47),영등포구 신길동 162-4,영등포구 도신로 224
20230104,37.5129,126.9283,1.0,,,,,,,,,,동작구,남부순환로 (신월동438-8),,동작구 노량진로 24
20230104,37.513,126.9289,1.0,,,,,,,,,,동작구,남부순환로 (신월동438-8),동작구 대방동 64-12,동작구 노량진로 26
20230104,37.5182,126.9111,1.0,,,,,,,,,,영등포구,오류동시계 (온수동산17),서울 영등포구 영등포동3가 35,서울특별시 영등포구 경인로 889
20230104,37.5196,127.0636,1.0,,,,,,,,,,강남구,,서울 강남구 삼성동 111-11,
20230104,37.5207,127.0123,1.0,,,,,,,,,,서초구,행주대교 남단 (개화I.C),서울 서초구 잠원동 121-8,
20230104,37.5258,126.872,1.0,,,,,,,,,,양천구,양평교서단 (목동910),양천구 목동 406-345,양천구 목동동로 228
20230104,37.5258,126.872,1.0,,,,,,,,,,양천구,양평교서단 (목동910),양천구 목동 406-345,양천구 목동동로 228
20230104,37.5281,126.9179,1.0,,,,,,,,,,영등포구,국회의사당R (여의도동17-1),,영등포구 국회대로 758
20230104,37.5281,126.9179,1.0,,,,,,,,,,영등포구,국회의사당R (여의도동17-1),영등포구 여의도동 1-6,영등포구 국회대로 758
20230104,37.5296,126.8598,1.0,,,,,,,,,,강서구,,,강서구 국회대로 225
20230104,37.5296,126.8598,1.0,,,,,,,,,,강서구,,강서구 화곡동 951-2,강서구 국회대로 225
20230104,37.5319,126.8606,1.0,,,,,,,,,,강서구,강서소방서 목동출장소 (목동900-12),강서구 화곡동 940-3,강서구 곰달래로 248-1
20230104,37.5319,126.8606,1.0,,,,,,,,,,강서구,강서소방서 목동출장소 (목동900-12),강서구 화곡동 940-3,강서구 곰달래로 248-1
20230104,37.5329,126.8665,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 23
20230104,37.5329,126.8665,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 23
20230104,37.533,126.8676,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),,양천구 목동중앙서로 33
20230104,37.533,126.8676,1.0,,,,,,,,,,양천구,남부순환로 (신월동223-1),양천구 목동 868,양천구 목동중앙서로 33
20230104,37.5345,126.9879,1.0,,,,,,,,,,용산구,우면동시계 (우면동418),서울 용산구 용산동4가 1-1,서울특별시 용산구 녹사평대로40길 39
20230104,37.5346,126.9008,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),영등포구 당산동6가 337-17,영등포구 양평로 52-2
20230104,37.5346,126.9008,1.0,,,,,,,,,,영등포구,구로구시계 (궁동 산1-71),,영등포구 양평로 52-2
20230104,37.5349,126.9051,1.0,,,,,,,,,,영등포구,삼성동171-3,영등포구 당산동 101-12,영등포구 당산로54길 11
20230104,37.5349,126.9051,1.0,,,,,,,,,,영등포구,삼성동171-3,영등포구 당산동 101-12,영등포구 당산로54길 11
20230104,37.5353,126.9038,1.0,,,,,,,,,,영등포구,삼성동171-3,영등포구 당산동 91-30,영등포구 당산로52길 3
20230104,37.5353,126.9038,1.0,,,,,,,,,,영등포구,삼성동171-3,,영등포구 당산로52길 3
20230104,37.5357,126.9028,1.0,,,,,,,,,,영등포구,삼성동171-3,영등포구 당산동 91-2,영등포구 당산로51길 1
20230104,37.5357,126.9028,1.0,,,,,,,,,,영등포구,삼성동171-3,,영등포구 당산로51길 1
20230104,37.5357,126.9028,1.0,,,,,,,,,,영등포구,삼성동171-3,영등포구 당산동 91-2,영등포구 당산로51길 1
20230104,37.548,127.0071,1.0,,,,,,,,,,중구,창신동4거리 (창신동83),서울 중구 신당동 366-454,서울특별시 중구 다산로 38
20230104,37.5506,126.8644,1.0,,,,,,,,,,양천구,등촌동로타리 (등촌동 505-23),,양천구 등촌로 236
20230104,37.5506,126.8644,1.0,,,,,,,,,,양천구,등촌동로타리 (등촌동 505-23),양천구 목동 606-26,양천구 등촌로 236
20230104,37.5519,126.8789,1.0,,,,,,,,,,영등포구,,서울 영등포구 양화동 163-12,
20230104,37.57,126.9796,1.0,,,,,,,,,,종로구,중랑구시계 (망우동산52-4),서울 종로구 종로1가 82,서울특별시 종로구 종로 20-1
20230104,37.5713,127.0413,1.0,,,,,,,,,,성동구,,서울 성동구 마장동 802-2,서울특별시 성동구 살곶이길 40
20230104,37.5727,126.9612,1.0,,,,,,,,,,종로구,서울적십자병원,서울 종로구 행촌동 180-13,서울특별시 종로구 사직로 7
20230104,37.6005,127.096,1.0,,,,,,,,,,중랑구,망우로 (망우동489-2),서울 중랑구 신내동 495-1,서울특별시 중랑구 송림길 18
20230104,37.6032,127.0261,1.0,,,,,,,,,,성북구,,서울 성북구 돈암동 8-164,서울특별시 성북구 정릉로 390
20230105,37.4706,126.8986,1.0,,,,,,,,,,금천구,서울시상수도 사업본부앞 (중림동406),금천구 독산동 287-8,금천구 시흥대로 414
20230105,37.4726,126.8987,1.0,,,,,,,,,,금천구,서울시상수도 사업본부앞 (중림동406),,금천구 시흥대로 436
20230105,37.4796,127.0653,1.0,,,,,,,,,,강남구,우면동시계 (우면동627-1),서울 강남구 개포동 146-1,
20230105,37.4806,126.8991,1.0,,,,,,,,,,구로구,시흥동시계 (시흥동700),,구로구 시흥대로 527
20230105,37.4839,127.0345,1.0,,,,,,,,,,서초구,재동로타리 (가회동95),서초구 서초동 1366-9,서초구 남부순환로 2585
20230105,37.494,126.8527,1.0,,,,,,,,,,구로구,,서울 구로구 개봉동 232-16,서울특별시 구로구 개봉로19길 93
20230105,37.4941,127.1033,1.0,,,,,,,,,,송파구,면목동 (면목동 524-33),서울 송파구 가락동 533,
20230105,37.498,126.9939,1.0,,,,,,,,,,서초구,김포공항 정문 (과해동624-10),서초구 반포동 128-13,서초구 사평대로 84
20230105,37.4982,126.8671,1.0,,,,,,,,,,구로구,광명고가차도 (구로1동 시계),서울 구로구 고척동 66-51,서울특별시 구로구 경인로 430
20230105,37.4987,126.9955,1.0,,,,,,,,,,서초구,김포공항 정문 (과해동624-10),서울 서초구 반포동 117-8,서울특별시 서초구 사평대로 98
20230105,37.5205,127.0284,1.0,,,,,,,,,,강남구,혜화동로타리 (혜화동132),서울 강남구 신사동 668,서울특별시 강남구 논현로 804
20230105,37.5227,127.1324,1.0,,,,,,,,,,강동구,동대문운동장 (을지로7가2),서울 강동구 성내동 450-30,서울특별시 강동구 강동대로 235
20230105,37.5231,126.9629,1.0,,,,,,,,,,용산구,,서울 용산구 한강로3가 65-560,서울특별시 용산구 한강대로 26
20230105,37.5287,126.9114,1.0,,,,,,,,,,영등포구,,서울 영등포구 여의도동 9,
20230105,37.5349,126.9051,1.0,,,,,,,,,,영등포구,삼성동171-3,서울 영등포구 당산동 99-9,서울특별시 영등포구 당산로54길 11
20230105,37.5619,126.9011,1.0,,,,,,,,,,마포구,사천교로타리 (연희동446-13),서울 마포구 성산동 336-1,서울특별시 마포구 방울내로11길 87
20230105,37.6547,127.0605,1.0,,,,,,,,,,노원구,상계동시계 (상계1동1203),서울 노원구 상계동 729,서울특별시 노원구 동일로 지하 1409
20230106,37.4668,126.8896,1.0,,,,,,,,,,금천구,하안대교 (가리봉시계),,금천구 벚꽃로 130
20230106,37.4793,126.9294,1.0,,,,,,,,,,관악구,독산동 (독산동974),관악구 신림동 1642-16,관악구 문성로 231
20230106,37.4833,127.0085,1.0,,,,,,,,,,서초구,아시아선수촌아파트 (잠실7동86),서초구 서초동 1748-49,서초구 효령로 224
20230106,37.4838,126.9295,1.0,,,,,,,,,,관악구,서울대학교입구 (신림동686),,관악구 신림로 331
20230106,37.484,127.0173,1.0,,,,,,,,,,서초구,양재3로타리 (개포2동178),,서초구 서초중앙로 18
20230106,37.4841,126.9788,1.0,,,,,,,,,,동작구,신창아파트R (암사동462),동작구 사당동 1113,동작구 사당로 280
20230106,37.4935,126.8373,1.0,,,,,,,,,,구로구,,서울 구로구 오류동 331-4,서울특별시 구로구 부일로 991
20230106,37.4953,126.8517,1.0,,,,,,,,,,구로구,,구로구 개봉동 232-16,구로구 남부순환로95길 88
20230106,37.4953,126.8517,1.0,,,,,,,,,,구로구,,구로구 개봉동 232-16,구로구 남부순환로95길 88
20230106,37.4953,126.8517,1.0,,,,,,,,,,구로구,,구로구 개봉동 232-16,구로구 남부순환로95길 88
20230106,37.4997,126.9194,1.0,,,,,,,,,,영등포구,상도로타리 (상도2동4가9),,영등포구 신풍로 118
20230106,37.5159,127.109,1.0,,,,,,,,,,송파구,,서울 송파구 신천동 16,서울특별시 송파구 올림픽로 348
20230106,37.519,126.9143,1.0,,,,,,,,,,영등포구,,서울 영등포구 영등포동2가 11-3,
20230106,37.5303,126.8993,1.0,,,,,,,,,,영등포구,,서울 영등포구 당산동4가 31-4,서울특별시 영등포구 당산로 180
20230106,37.5306,126.908,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),영등포구 당산동 121-253,영등포구 버드나루로 130
20230106,37.5306,126.908,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),영등포구 당산동 121-253,영등포구 버드나루로 130
20230106,37.5491,126.9705,1.0,,,,,,,,,,용산구,서울시상수도 사업본부앞 (중림동406),서울 용산구 청파동1가 141-9,서울특별시 용산구 청파로 378
20230106,37.5545,126.8576,1.0,,,,,,,,,,강서구,삼성동171-3,강서구 등촌동 607-9,강서구 공항대로 453
20230106,37.5545,126.8576,1.0,,,,,,,,,,강서구,삼성동171-3,강서구 등촌동 607-9,강서구 공항대로 453
20230106,37.5564,126.8521,1.0,,,,,,,,,,강서구,,강서구 등촌동 665-11,
20230106,37.5564,126.8521,1.0,,,,,,,,,,강서구,,강서구 등촌동 665-11,
20230106,37.5732,127.0418,1.0,,,,,,,,,,성동구,신답초교 (답십리동463-12),서울 성동구 용답동 174,서울특별시 동대문구 천호대로 165-1
20230107,37.475,127.1076,1.0,,,,,,,,,,강남구,,서울 강남구 자곡동 24-10,서울특별시 강남구 밤고개로21길 25
20230107,37.4813,126.9517,1.0,,,,,,,,,,관악구,면목동 (면목동 524-33),서울 관악구 봉천동 979-2,서울특별시 관악구 남부순환로 1814-2
20230107,37.4815,126.9998,1.0,,,,,,,,,,서초구,아시아선수촌아파트 (잠실7동86),서울 서초구 방배동 190-6,서울특별시 서초구 효령로 142
20230107,37.4817,126.9515,1.0,,,,,,,,,,관악구,행주대교,서울 관악구 봉천동 979-2,서울특별시 관악구 남부순환로 1811
20230107,37.4861,127.0991,1.0,,,,,,,,,,강남구,세곡동시계 (세곡동158-2),서울 강남구 수서동 740,서울특별시 강남구 광평로 242
20230107,37.4898,126.8689,1.0,,,,,,,,,,영등포구,올림픽대로유입램프 (염창동103),,경기도 광명시 안양천로 477
20230107,37.4898,126.8689,1.0,,,,,,,,,,구로구,올림픽대로유입램프 (염창동103),경기 광명시 철산동 460,경기도 광명시 안양천로 477
20230107,37.4898,126.8689,1.0,,,,,,,,,,구로구,올림픽대로유입램프 (염창동103),경기 광명시 철산동 460,경기도 광명시 안양천로 477
20230107,37.4898,126.8689,1.0,,,,,,,,,,구로구,올림픽대로유입램프 (염창동103),경기 광명시 철산동 460,경기도 광명시 안양천로 477
20230107,37.4902,126.9188,1.0,,,,,,,,,,관악구,봉천4거리R (봉천동 859-49),서울 관악구 신림동 808-164,서울특별시 관악구 봉천로 157
20230107,37.4947,126.9896,1.0,,,,,,,,,,서초구,삼호아파트 (방배본동829),서울 서초구 방배동 758-3,서울특별시 서초구 방배로 242
20230107,37.4966,126.9158,1.0,,,,,,,,,,영등포구,서울시상수도 사업본부앞 (중림동406),서울 영등포구 신길동 4321,서울특별시 동작구 여의대방로 82
20230107,37.4982,126.8671,1.0,,,,,,,,,,구로구,광명고가차도 (구로1동 시계),구로구 고척동 66-48,구로구 경인로 430
20230107,37.5062,127.0051,1.0,,,,,,,,,,서초구,이수교,서울 서초구 잠원동 68-17,서울특별시 서초구 신반포로 지하 200
20230107,37.5062,127.0051,1.0,,,,,,,,,,서초구,청담가로공원 (청담동135-10),서울 서초구 잠원동 68-17,서울특별시 서초구 신반포로 지하 200
20230107,37.5075,127.0334,1.0,,,,,,,,,,강남구,구룡산앞로타리 (양재동402-6),서울 강남구 논현동 279-128,서울특별시 강남구 봉은사로 179
20230107,37.5085,127.0329,1.0,,,,,,,,,,강남구,구룡산앞로타리 (양재동402-6),서울 강남구 논현동 279-128,서울특별시 강남구 논현로 613
20230107,37.5099,127.0659,1.0,,,,,,,,,,강남구,남성초교 (사당동산24-2),서울 강남구 삼성동 172-66,서울특별시 강남구 테헤란로 623-2
20230107,37.5223,126.8912,1.0,,,,,,,,,,영등포구,,서울 영등포구 양평동1가 28-3,서울특별시 영등포구 영등포로 85-1
20230107,37.5261,126.8728,1.0,,,,,,,,,,양천구,,서울 양천구 목동 932,서울특별시 양천구 목동동로 240
20230107,37.5266,126.9101,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),영등포구 당산동 365-1,영등포구 버드나루로14길 23
20230107,37.5266,126.9101,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),,영등포구 버드나루로14길 23
20230107,37.5266,126.9101,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),,영등포구 버드나루로14길 23
20230107,37.5286,126.8915,1.0,,,,,,,,,,영등포구,상도로타리 (상도2동4가9),,영등포구 선유로 165
20230107,37.5286,126.8915,1.0,,,,,,,,,,영등포구,상도로타리 (상도2동4가9),영등포구 양평동3가 60-1,영등포구 선유로 165
20230107,37.5304,126.8712,1.0,,,,,,,,,,양천구,신월I.C,양천구 목동 919-1,양천구 목동서로 192
20230107,37.5304,126.8712,1.0,,,,,,,,,,양천구,,양천구 목동 919-1,양천구 목동서로 192
20230107,37.5306,126.908,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),서울 영등포구 당산동 365,서울특별시 영등포구 버드나루로 130
20230107,37.5307,126.909,1.0,,,,,,,,,,영등포구,김포공항 정문 (과해동624-10),서울 영등포구 당산동 364,
20230107,37.5312,127.0089,1.0,,,,,,,,,,용산구,복정4거리 (장지동608-5),서울 용산구 한남동 139,서울특별시 용산구 한남대로11길 8
20230107,37.5316,127.025,1.0,,,,,,,,,,강남구,,서울 강남구 압구정동 369-4,
20230107,37.5322,127.013,1.0,,,,,,,,,,용산구,마포구 성산동,서울 용산구 한남동 784-1,
20230107,37.5326,127.0641,1.0,,,,,,,,,,광진구,강남구 세곡동 시계,서울 광진구 자양동 95-3,서울특별시 광진구 자양강변길 95
20230107,37.5329,126.9164,1.0,,,,,,,,,,영등포구,경인고속입구 로타리 (양평동3가57),서울 영등포구 여의도동 1-1,서울특별시 영등포구 의사당대로 1
20230107,37.5353,126.9038,1.0,,,,,,,,,,영등포구,삼성동171-3,서울 영등포구 당산동 91-30,서울특별시 영등포구 당산로52길 3
20230107,37.5354,126.8262,1.0,,,,,,,,,,양천구,강서로 (화곡동401-15),양천구 신월동 263,양천구 가로공원로 92
20230107,37.5354,126.8262,1.0,,,,,,,,,,양천구,강서로 (화곡동401-15),양천구 신월동 263,양천구 가로공원로 92
20230107,37.5584,127.0328,1.0,,,,,,,,,,성동구,무학여고 (행당동 319-9),서울 성동구 행당동 317-5,서울특별시 성동구 행당로 125-4
20230107,37.5807,127.0921,1.0,,,,,,,,,,중랑구,,서울 중랑구 면목동 524-9,서울특별시 중랑구 사가정로 427
20230107,37.5892,127.036,1.0,,,,,,,,,,성북구,노원구시계 (공릉동26),서울 성북구 종암동 29-18,서울특별시 동대문구 안암로 168
20230107,37.5998,127.0617,1.0,,,,,,,,,,동대문구,드림랜드앞로타리 (번동98-1),서울 동대문구 이문동 255-8,서울특별시 동대문구 이문로 147
20230107,37.6001,127.0973,1.0,,,,,,,,,,중랑구,화랑로 (공릉동58),서울 중랑구 신내동 511-2,서울특별시 중랑구 신내로 8-1
20230107,37.6015,127.0968,1.0,,,,,,,,,,중랑구,,서울 중랑구 신내동 517-17,서울특별시 중랑구 봉화산로56길 153
20230107,37.606,126.923,1.0,,,,,,,,,,은평구,녹번3거리R (녹번동48-5),서울 은평구 녹번동 153-31,서울특별시 은평구 서오릉로 63
20230107,37.6088,126.9287,1.0,,,,,,,,,,은평구,성국교회 (역촌동 44-28),서울 은평구 대조동 15-178,서울특별시 은평구 통일로65길 13-18
20230107,37.6099,126.9354,1.0,,,,,,,,,,은평구,은평구시계 (갈현동 산131),서울 은평구 녹번동 산 1-55,서울특별시 은평구 진흥로 235
20230108,37.4935,126.8375,1.0,,,,,,,,,,구로구,오류동시계 (온수동산17),서울 구로구 궁동 197-63,서울특별시 구로구 경인로 143
20230108,37.5207,127.0123,1.0,,,,,,,,,,서초구,,서울 서초구 잠원동 121-8,
20230108,37.5304,126.9256,1.0,,,,,,,,,,영등포구,,서울 영등포구 여의도동 8-1,서울특별시 영등포구 은행로 64
20230108,37.5307,126.9004,1.0,,,,,,,,,,영등포구,,서울 영등포구 당산동5가 4-9,서울특별시 영등포구 당산로42길 7
20230108,37.5436,127.0231,1.0,,,,,,,,,,성동구,뚝섬정수사업소 (성수동1가 642-1),서울 성동구 금호동4가 54-2,
20230108,37.55,126.9034,1.0,,,,,,,,,,마포구,마포구 성산동,서울 마포구 합정동 465-3,
20230108,37.5519,126.9017,1.0,,,,,,,,,,마포구,,서울 마포구 망원동 224-3,서울특별시 마포구 동교로1길 19
20230108,37.5985,127.0619,1.0,,,,,,,,,,동대문구,드림랜드앞로타리 (번동98-1),서울 동대문구 이문동 292-262,서울특별시 동대문구 이문로 136
20230108,37.6016,126.9209,1.0,,,,,,,,,,은평구,우리은행 (대조동15-123),서울 은평구 역촌동 41-8,서울특별시 은평구 진흥로 52-1
20230108,37.6033,127.0671,1.0,,,,,,,,,,동대문구,장수로타리 (장안동413-7),서울 동대문구 이문동 217-6,서울특별시 동대문구 신이문로 43-1
20230108,37.6078,126.9895,1.0,,,,,,,,,,성북구,동교동로타리 (동교동149-4),서울 성북구 정릉동 산 87-1,
20230109,37.4796,127.0653,1.0,,,,,,,,,,강남구,우면동시계 (우면동627-1),서울 강남구 개포동 146-1,
20230109,37.481,126.9144,1.0,,,,,,,,,,관악구,시흥대로 (신대방686),관악구 신림동 1492-1,관악구 난곡로 303
20230109,37.4816,126.9115,1.0,,,,,,,,,,관악구,행주대교,관악구 신림동 543,관악구 남부순환로 1447
20230109,37.4822,126.9178,1.0,,,,,,,,,,관악구,면목동 (면목동 524-33),,관악구 남부순환로 1504
20230109,37.4827,126.9816,1.0,,,,,,,,,,동작구,,동작구 사당동 733-1,동작구 동작대로 69
20230109,37.4829,126.9816,1.0,,,,,,,,,,동작구,,동작구 사당동 733-1,동작구 동작대로 71
20230109,37.4834,126.9249,1.0,,,,,,,,,,관악구,면목동 (면목동 524-33),관악구 신림동 1467-14,관악구 남부순환로 1568
20230109,37.484,126.9026,1.0,,,,,,,,,,관악구,서울시상수도 사업본부앞 (중림동406),,관악구 시흥대로 572-3
