날짜,지역구,누적강수량,위도,경도
20190508,강서구,0.0,37.5509,126.8495
20190508,관악구,0.0,37.4781,126.9515
20190508,광진구,0.0,37.5385,127.0823
20190508,구로구,0.0,37.4955,126.8874
20190508,금천구,0.0,37.4569,126.8955
20190508,노원구,0.0,37.6544,127.0566
20190508,도봉구,0.0,37.6688,127.0471
20190508,동대문구,0.0,37.5744,127.0395
20190508,동작구,0.0,37.5124,126.9393
20190508,마포구,0.0,37.5663,126.9019
20190508,서대문구,0.0,37.5794,126.9368
20190508,서초구,0.0,37.4837,127.0324
20190508,성동구,0.0,37.5634,127.0369
20190508,성북구,0.0,37.5894,127.0167
20190508,송파구,0.0,37.5145,127.106
20190508,양천구,0.0,37.5168,126.8664
20190508,영등포구,0.0,37.5264,126.8962
20190508,용산구,0.0,37.5319,126.99
20190508,은평구,0.0,37.6027,126.9291
20190508,종로구,0.0,37.5735,126.9792
20190508,중구,0.0,37.564,126.9977
20190508,중랑구,0.0,37.6063,127.0925
20190507,강남구,0.0,37.5173,127.0473
20190507,강동구,0.0,37.5301,127.1238
20190507,강북구,0.0,37.6396,127.0255
20190507,강서구,0.0,37.5509,126.8495
20190507,관악구,0.0,37.4781,126.9515
20190507,광진구,0.0,37.5385,127.0823
20190507,구로구,0.0,37.4955,126.8874
20190507,금천구,0.0,37.4569,126.8955
20190507,노원구,0.0,37.6544,127.0566
20190507,도봉구,0.0,37.6688,127.0471
20190507,동대문구,0.0,37.5744,127.0395
20190507,동작구,0.0,37.5124,126.9393
20190507,마포구,0.0,37.5663,126.9019
20190507,서대문구,0.0,37.5794,126.9368
20190507,서초구,0.0,37.4837,127.0324
20190507,성동구,0.0,37.5634,127.0369
20190507,성북구,0.0,37.5894,127.0167
20190507,송파구,0.0,37.5145,127.106
20190507,양천구,0.0,37.5168,126.8664
20190507,영등포구,0.0,37.5264,126.8962
20190507,용산구,0.0,37.5319,126.99
20190507,은평구,0.0,37.6027,126.9291
20190507,종로구,0.0,37.5735,126.9792
20190507,중구,0.0,37.564,126.9977
20190507,중랑구,0.0,37.6063,127.0925
20190506,강남구,0.0,37.5173,127.0473
20190506,강동구,0.0,37.5301,127.1238
20190506,강북구,0.0,37.6396,127.0255
20190506,강서구,0.0,37.5509,126.8495
20190506,관악구,0.0,37.4781,126.9515
20190506,광진구,0.0,37.5385,127.0823
20190506,구로구,0.0,37.4955,126.8874
20190506,금천구,0.0,37.4569,126.8955
20190506,노원구,0.0,37.6544,127.0566
20190506,도봉구,0.0,37.6688,127.0471
20190506,동대문구,0.0,37.5744,127.0395
20190506,동작구,0.0,37.5124,126.9393
20190506,마포구,0.0,37.5663,126.9019
20190506,서대문구,0.0,37.5794,126.9368
20190506,서초구,0.0,37.4837,127.0324
20190506,성동구,0.0,37.5634,127.0369
20190506,성북구,0.0,37.5894,127.0167
20190506,송파구,0.0,37.5145,127.106
20190506,양천구,0.0,37.5168,126.8664
20190506,영등포구,0.0,37.5264,126.8962
20190506,용산구,0.0,37.5319,126.99
20190506,은평구,0.0,37.6027,126.9291
20190506,종로구,0.0,37.5735,126.9792
20190506,중구,0.0,37.564,126.9977
20190506,중랑구,0.0,37.6063,127.0925
20190505,강남구,0.0,37.5173,127.0473
20190505,강동구,0.0,37.5301,127.1238
20190505,강북구,0.0,37.6396,127.0255
20190505,강서구,0.0,37.5509,126.8495
20190505,관악구,0.0,37.4781,126.9515
20190505,광진구,0.0,37.5385,127.0823
20190505,구로구,0.0,37.4955,126.8874
20190505,금천구,0.0,37.4569,126.8955
20190505,노원구,0.0,37.6544,127.0566
20190505,도봉구,0.0,37.6688,127.0471
20190505,동대문구,0.0,37.5744,127.0395
20190505,동작구,0.0,37.5124,126.9393
20190505,마포구,0.0,37.5663,126.9019
20190505,서대문구,0.0,37.5794,126.9368
20190505,서초구,0.0,37.4837,127.0324
20190505,성동구,0.0,37.5634,127.0369
20190505,성북구,0.0,37.5894,127.0167
20190505,송파구,0.0,37.5145,127.106
20190505,양천구,0.0,37.5168,126.8664
20190505,영등포구,0.0,37.5264,126.8962
20190505,용산구,0.0,37.5319,126.99
20190505,은평구,0.0,37.6027,126.9291
20190505,종로구,0.0,37.5735,126.9792
20190505,중구,0.0,37.564,126.9977
20190505,중랑구,0.0,37.6063,127.0925
20190504,강남구,0.0,37.5173,127.0473
20190504,강동구,0.0,37.5301,127.1238
20190504,강북구,0.0,37.6396,127.0255
20190504,강서구,0.0,37.5509,126.8495
20190504,관악구,0.0,37.4781,126.9515
20190504,광진구,0.0,37.5385,127.0823
20190504,구로구,0.0,37.4955,126.8874
20190504,금천구,0.0,37.4569,126.8955
20190504,노원구,0.0,37.6544,127.0566
20190504,도봉구,0.0,37.6688,127.0471
20190504,동대문구,0.0,37.5744,127.0395
20190504,동작구,0.0,37.5124,126.9393
20190504,마포구,0.0,37.5663,126.9019
20190504,서대문구,0.0,37.5794,126.9368
20190504,서초구,0.0,37.4837,127.0324
20190504,성동구,0.0,37.5634,127.0369
20190504,성북구,0.0,37.5894,127.0167
20190504,송파구,0.0,37.5145,127.106
20190504,양천구,0.0,37.5168,126.8664
20190504,영등포구,0.0,37.5264,126.8962
20190504,용산구,0.0,37.5319,126.99
20190504,은평구,0.0,37.6027,126.9291
20190504,종로구,0.0,37.5735,126.9792
20190504,중구,0.0,37.564,126.9977
20190504,중랑구,0.0,37.6063,127.0925
20190503,강남구,0.0,37.5173,127.0473
20190503,강동구,0.0,37.5301,127.1238
20190503,강북구,0.0,37.6396,127.0255
20190503,강서구,0.0,37.5509,126.8495
20190503,관악구,0.0,37.4781,126.9515
20190503,광진구,0.0,37.5385,127.0823
20190503,구로구,0.0,37.4955,126.8874
20190503,금천구,0.0,37.4569,126.8955
20190503,노원구,0.0,37.6544,127.0566
20190503,도봉구,0.0,37.6688,127.0471
20190503,동대문구,0.0,37.5744,127.0395
20190503,동작구,0.0,37.5124,126.9393
20190503,마포구,0.0,37.5663,126.9019
20190503,서대문구,0.0,37.5794,126.9368
20190503,서초구,0.0,37.4837,127.0324
20190503,성동구,0.0,37.5634,127.0369
20190503,성북구,0.0,37.5894,127.0167
20190503,송파구,0.0,37.5145,127.106
20190503,양천구,0.0,37.5168,126.8664
20190503,영등포구,0.0,37.5264,126.8962
20190503,용산구,0.0,37.5319,126.99
20190503,은평구,0.0,37.6027,126.9291
20190503,종로구,0.0,37.5735,126.9792
20190503,중구,0.0,37.564,126.9977
20190503,중랑구,0.0,37.6063,127.0925
20190502,강남구,0.0,37.5173,127.0473
20190502,강동구,0.0,37.5301,127.1238
20190502,강북구,0.0,37.6396,127.0255
20190502,강서구,0.0,37.5509,126.8495
20190502,관악구,0.0,37.4781,126.9515
20190502,광진구,0.0,37.5385,127.0823
20190502,구로구,0.0,37.4955,126.8874
20190502,금천구,0.0,37.4569,126.8955
20190502,노원구,0.0,37.6544,127.0566
20190502,도봉구,0.0,37.6688,127.0471
20190502,동대문구,0.0,37.5744,127.0395
20190502,동작구,0.0,37.5124,126.9393
20190502,마포구,0.0,37.5663,126.9019
20190502,서대문구,0.0,37.5794,126.9368
20190502,서초구,0.0,37.4837,127.0324
20190502,성동구,0.0,37.5634,127.0369
20190502,성북구,0.0,37.5894,127.0167
20190502,송파구,0.0,37.5145,127.106
20190502,양천구,0.0,37.5168,126.8664
20190502,영등포구,0.0,37.5264,126.8962
20190502,용산구,0.0,37.5319,126.99
20190502,은평구,0.0,37.6027,126.9291
20190502,종로구,0.0,37.5735,126.9792
20190502,중구,0.0,37.564,126.9977
20190502,중랑구,0.0,37.6063,127.0925
20190501,강남구,0.0,37.5173,127.0473
20190501,강동구,0.0,37.5301,127.1238
20190501,강북구,0.0,37.6396,127.0255
20190501,강서구,0.0,37.5509,126.8495
20190501,관악구,0.0,37.4781,126.9515
20190501,광진구,0.0,37.5385,127.0823
20190501,구로구,0.0,37.4955,126.8874
20190501,금천구,0.0,37.4569,126.8955
20190501,노원구,0.0,37.6544,127.0566
20190501,도봉구,0.0,37.6688,127.0471
20190501,동대문구,0.0,37.5744,127.0395
20190501,동작구,0.0,37.5124,126.9393
20190501,마포구,0.0,37.5663,126.9019
20190501,서대문구,0.0,37.5794,126.9368
20190501,서초구,0.0,37.4837,127.0324
20190501,성동구,0.0,37.5634,127.0369
20190501,성북구,0.0,37.5894,127.0167
20190501,송파구,0.0,37.5145,127.106
20190501,양천구,0.0,37.5168,126.8664
20190501,영등포구,0.0,37.5264,126.8962
20190501,용산구,0.0,37.5319,126.99
20190501,은평구,0.0,37.6027,126.9291
20190501,종로구,0.0,37.5735,126.9792
20190501,중구,0.0,37.564,126.9977
20190501,중랑구,0.0,37.6063,127.0925
20190430,강남구,0.0,37.5173,127.0473
20190430,강동구,0.0,37.5301,127.1238
20190430,강북구,0.0,37.6396,127.0255
20190430,강서구,0.0,37.5509,126.8495
20190430,관악구,0.0,37.4781,126.9515
20190430,광진구,0.0,37.5385,127.0823
20190430,구로구,0.0,37.4955,126.8874
20190430,금천구,0.0,37.4569,126.8955
20190430,노원구,0.0,37.6544,127.0566
20190430,도봉구,0.0,37.6688,127.0471
20190430,동대문구,0.0,37.5744,127.0395
20190430,동작구,0.0,37.5124,126.9393
20190430,마포구,0.0,37.5663,126.9019
20190430,서대문구,0.0,37.5794,126.9368
20190430,서초구,0.0,37.4837,127.0324
20190430,성동구,0.0,37.5634,127.0369
20190430,성북구,0.0,37.5894,127.0167
20190430,송파구,0.0,37.5145,127.106
20190430,양천구,0.0,37.5168,126.8664
20190430,영등포구,0.0,37.5264,126.8962
20190430,용산구,0.0,37.5319,126.99
20190430,은평구,0.0,37.6027,126.9291
20190430,종로구,0.0,37.5735,126.9792
20190430,중구,0.0,37.564,126.9977
20190430,중랑구,0.0,37.6063,127.0925
20190429,강남구,0.0,37.5173,127.0473
20190429,강동구,0.0,37.5301,127.1238
20190429,강북구,0.0,37.6396,127.0255
20190429,강서구,0.0,37.5509,126.8495
20190429,관악구,0.0,37.4781,126.9515
20190429,광진구,0.0,37.5385,127.0823
20190429,구로구,0.0,37.4955,126.8874
20190429,금천구,0.0,37.4569,126.8955
20190429,노원구,0.0,37.6544,127.0566
20190429,도봉구,0.0,37.6688,127.0471
20190429,동대문구,0.0,37.5744,127.0395
20190429,동작구,0.0,37.5124,126.9393
20190429,마포구,0.0,37.5663,126.9019
20190429,서대문구,0.0,37.5794,126.9368
20190429,서초구,0.0,37.4837,127.0324
20190429,성동구,0.0,37.5634,127.0369
20190429,성북구,0.0,37.5894,127.0167
20190429,송파구,0.0,37.5145,127.106
20190429,양천구,0.0,37.5168,126.8664
20190429,영등포구,0.0,37.5264,126.8962
20190429,용산구,0.0,37.5319,126.99
20190429,은평구,0.0,37.6027,126.9291
20190429,종로구,0.0,37.5735,126.9792
20190429,중구,0.0,37.564,126.9977
20190429,중랑구,0.0,37.6063,127.0925
20190428,강남구,0.0,37.5173,127.0473
20190428,강동구,0.0,37.5301,127.1238
20190428,강북구,0.0,37.6396,127.0255
20190428,강서구,0.0,37.5509,126.8495
20190428,관악구,0.0,37.4781,126.9515
20190428,광진구,0.0,37.5385,127.0823
20190428,구로구,0.0,37.4955,126.8874
20190428,금천구,0.0,37.4569,126.8955
20190428,노원구,0.0,37.6544,127.0566
20190428,도봉구,0.0,37.6688,127.0471
20190428,동대문구,0.0,37.5744,127.0395
20190428,동작구,0.0,37.5124,126.9393
20190428,마포구,0.0,37.5663,126.9019
20190428,서대문구,0.0,37.5794,126.9368
20190428,서초구,0.0,37.4837,127.0324
20190428,성동구,0.0,37.5634,127.0369
20190428,성북구,0.0,37.5894,127.0167
20190428,송파구,0.0,37.5145,127.106
20190428,양천구,0.0,37.5168,126.8664
20190428,영등포구,0.0,37.5264,126.8962
20190428,용산구,0.0,37.5319,126.99
20190428,은평구,0.0,37.6027,126.9291
20190428,종로구,0.0,37.5735,126.9792
20190428,중구,0.0,37.564,126.9977
20190428,중랑구,0.0,37.6063,127.0925
20190427,강남구,0.0,37.5173,127.0473
20190427,강동구,0.0,37.5301,127.1238
20190427,강북구,0.0,37.6396,127.0255
20190427,강서구,0.0,37.5509,126.8495
20190427,관악구,0.0,37.4781,126.9515
20190427,광진구,0.0,37.5385,127.0823
20190427,구로구,0.0,37.4955,126.8874
20190427,금천구,0.0,37.4569,126.8955
20190427,노원구,0.0,37.6544,127.0566
20190427,도봉구,0.0,37.6688,127.0471
20190427,동대문구,0.0,37.5744,127.0395
20190427,동작구,0.0,37.5124,126.9393
20190427,마포구,0.0,37.5663,126.9019
20190427,서대문구,0.0,37.5794,126.9368
20190427,서초구,0.0,37.4837,127.0324
20190427,성동구,0.0,37.5634,127.0369
20190427,성북구,0.0,37.5894,127.0167
20190427,송파구,0.0,37.5145,127.106
20190427,양천구,0.0,37.5168,126.8664
20190427,영등포구,0.0,37.5264,126.8962
20190427,용산구,0.0,37.5319,126.99
20190427,은평구,0.0,37.6027,126.9291
20190427,종로구,0.0,37.5735,126.9792
20190427,중구,0.0,37.564,126.9977
20190427,중랑구,0.0,37.6063,127.0925
20190426,강남구,4.5,37.5173,127.0473
20190426,강동구,5.0,37.5301,127.1238
20190426,강북구,9.5,37.6396,127.0255
20190426,강서구,3.0,37.5509,126.8495
20190426,관악구,2.8,37.4781,126.9515
20190426,광진구,8.5,37.5385,127.0823
20190426,구로구,3.0,37.4955,126.8874
20190426,금천구,3.2,37.4569,126.8955
20190426,노원구,7.0,37.6544,127.0566
20190426,도봉구,8.2,37.6688,127.0471
20190426,동대문구,8.0,37.5744,127.0395
20190426,동작구,3.5,37.5124,126.9393
20190426,마포구,2.5,37.5663,126.9019
20190426,서대문구,3.7,37.5794,126.9368
20190426,서초구,2.0,37.4837,127.0324
20190426,성동구,7.0,37.5634,127.0369
20190426,성북구,6.0,37.5894,127.0167
20190426,송파구,4.0,37.5145,127.106
20190426,양천구,3.0,37.5168,126.8664
20190426,영등포구,3.2,37.5264,126.8962
20190426,용산구,3.5,37.5319,126.99
20190426,은평구,4.0,37.6027,126.9291
20190426,종로구,4.8,37.5735,126.9792
20190426,중구,4.5,37.564,126.9977
20190426,중랑구,7.8,37.6063,127.0925
20190425,강남구,11.0,37.5173,127.0473
20190425,강동구,10.5,37.5301,127.1238
20190425,강북구,15.0,37.6396,127.0255
20190425,강서구,9.0,37.5509,126.8495
20190425,관악구,8.2,37.4781,126.9515
20190425,광진구,12.5,37.5385,127.0823
20190425,구로구,9.0,37.4955,126.8874
20190425,금천구,8.8,37.4569,126.8955
20190425,노원구,12.5,37.6544,127.0566
20190425,도봉구,13.8,37.6688,127.0471
20190425,동대문구,12.5,37.5744,127.0395
20190425,동작구,8.5,37.5124,126.9393
20190425,마포구,8.0,37.5663,126.9019
20190425,서대문구,9.3,37.5794,126.9368
20190425,서초구,8.0,37.4837,127.0324
20190425,성동구,12.0,37.5634,127.0369
20190425,성북구,13.5,37.5894,127.0167
20190425,송파구,12.0,37.5145,127.106
20190425,양천구,9.0,37.5168,126.8664
20190425,영등포구,8.8,37.5264,126.8962
20190425,용산구,8.0,37.5319,126.99
20190425,은평구,9.0,37.6027,126.9291
20190425,종로구,11.2,37.5735,126.9792
20190425,중구,11.0,37.564,126.9977
20190425,중랑구,12.5,37.6063,127.0925
20190424,강남구,6.5,37.5173,127.0473
20190424,강동구,7.0,37.5301,127.1238
20190424,강북구,3.5,37.6396,127.0255
20190424,강서구,5.0,37.5509,126.8495
20190424,관악구,6.0,37.4781,126.9515
20190424,광진구,4.5,37.5385,127.0823
20190424,구로구,5.0,37.4955,126.8874
20190424,금천구,5.2,37.4569,126.8955
20190424,노원구,3.0,37.6544,127.0566
20190424,도봉구,3.2,37.6688,127.0471
20190424,동대문구,3.5,37.5744,127.0395
20190424,동작구,5.5,37.5124,126.9393
20190424,마포구,3.0,37.5663,126.9019
20190424,서대문구,3.5,37.5794,126.9368
20190424,서초구,6.5,37.4837,127.0324
20190424,성동구,4.2,37.5634,127.0369
20190424,성북구,3.5,37.5894,127.0167
20190424,송파구,7.5,37.5145,127.106
20190424,양천구,5.0,37.5168,126.8664
20190424,영등포구,5.2,37.5264,126.8962
20190424,용산구,4.5,37.5319,126.99
20190424,은평구,3.0,37.6027,126.9291
20190424,종로구,3.7,37.5735,126.9792
20190424,중구,4.5,37.564,126.9977
20190424,중랑구,3.7,37.6063,127.0925
20190423,강남구,0.0,37.5173,127.0473
20190423,강동구,0.0,37.5301,127.1238
20190423,강북구,0.0,37.6396,127.0255
20190423,강서구,0.0,37.5509,126.8495
20190423,관악구,0.0,37.4781,126.9515
20190423,광진구,0.0,37.5385,127.0823
20190423,구로구,0.0,37.4955,126.8874
20190423,금천구,0.0,37.4569,126.8955
20190423,노원구,0.0,37.6544,127.0566
20190423,도봉구,0.0,37.6688,127.0471
20190423,동대문구,0.0,37.5744,127.0395
20190423,동작구,0.0,37.5124,126.9393
20190423,마포구,0.0,37.5663,126.9019
20190423,서대문구,0.0,37.5794,126.9368
20190423,서초구,0.0,37.4837,127.0324
20190423,성동구,0.0,37.5634,127.0369
20190423,성북구,0.0,37.5894,127.0167
20190423,송파구,0.0,37.5145,127.106
20190423,양천구,0.0,37.5168,126.8664
20190423,영등포구,0.0,37.5264,126.8962
20190423,용산구,0.0,37.5319,126.99
20190423,은평구,0.0,37.6027,126.9291
20190423,종로구,0.0,37.5735,126.9792
20190423,중구,0.0,37.564,126.9977
20190423,중랑구,0.0,37.6063,127.0925
20190422,강남구,0.0,37.5173,127.0473
20190422,강동구,0.0,37.5301,127.1238
20190422,강북구,0.0,37.6396,127.0255
20190422,강서구,0.0,37.5509,126.8495
20190422,관악구,0.0,37.4781,126.9515
20190422,광진구,0.0,37.5385,127.0823
20190422,구로구,0.0,37.4955,126.8874
20190422,금천구,0.0,37.4569,126.8955
20190422,노원구,0.0,37.6544,127.0566
20190422,도봉구,0.0,37.6688,127.0471
20190422,동대문구,0.0,37.5744,127.0395
20190422,동작구,0.0,37.5124,126.9393
20190422,마포구,0.0,37.5663,126.9019
20190422,서대문구,0.0,37.5794,126.9368
20190422,서초구,0.0,37.4837,127.0324
20190422,성동구,0.0,37.5634,127.0369
20190422,성북구,0.0,37.5894,127.0167
20190422,송파구,0.0,37.5145,127.106
20190422,양천구,0.0,37.5168,126.8664
20190422,영등포구,0.0,37.5264,126.8962
20190422,용산구,0.0,37.5319,126.99
20190422,은평구,0.0,37.6027,126.9291
20190422,종로구,0.0,37.5735,126.9792
20190422,중구,0.0,37.564,126.9977
20190422,중랑구,0.0,37.6063,127.0925
20190421,강남구,0.5,37.5173,127.0473
20190421,강동구,0.0,37.5301,127.1238
20190421,강북구,0.0,37.6396,127.0255
20190421,강서구,0.0,37.5509,126.8495
20190421,관악구,0.2,37.4781,126.9515
20190421,광진구,0.5,37.5385,127.0823
20190421,구로구,0.0,37.4955,126.8874
20190421,금천구,0.0,37.4569,126.8955
20190421,노원구,0.0,37.6544,127.0566
20190421,도봉구,0.0,37.6688,127.0471
20190421,동대문구,0.0,37.5744,127.0395
20190421,동작구,0.0,37.5124,126.9393
20190421,마포구,0.5,37.5663,126.9019
20190421,서대문구,0.2,37.5794,126.9368
20190421,서초구,0.5,37.4837,127.0324
20190421,성동구,0.2,37.5634,127.0369
20190421,성북구,0.0,37.5894,127.0167
20190421,송파구,0.0,37.5145,127.106
20190421,양천구,0.0,37.5168,126.8664
20190421,영등포구,0.0,37.5264,126.8962
20190421,용산구,0.0,37.5319,126.99
20190421,은평구,0.0,37.6027,126.9291
20190421,종로구,0.0,37.5735,126.9792
20190421,중구,0.0,37.564,126.9977
20190421,중랑구,0.2,37.6063,127.0925
20190420,강남구,0.0,37.5173,127.0473
20190420,강동구,0.0,37.5301,127.1238
20190420,강북구,0.0,37.6396,127.0255
20190420,강서구,0.5,37.5509,126.8495
20190420,관악구,0.2,37.4781,126.9515
20190420,광진구,0.0,37.5385,127.0823
20190420,구로구,0.5,37.4955,126.8874
20190420,금천구,0.5,37.4569,126.8955
20190420,노원구,0.0,37.6544,127.0566
20190420,도봉구,0.0,37.6688,127.0471
20190420,동대문구,0.0,37.5744,127.0395
20190420,동작구,0.5,37.5124,126.9393
20190420,마포구,1.0,37.5663,126.9019
20190420,서대문구,0.7,37.5794,126.9368
20190420,서초구,0.0,37.4837,127.0324
20190420,성동구,0.2,37.5634,127.0369
20190420,성북구,0.0,37.5894,127.0167
20190420,송파구,0.0,37.5145,127.106
20190420,양천구,0.5,37.5168,126.8664
20190420,영등포구,0.5,37.5264,126.8962
20190420,용산구,0.5,37.5319,126.99
20190420,은평구,0.5,37.6027,126.9291
20190420,종로구,0.3,37.5735,126.9792
20190420,중구,0.5,37.564,126.9977
20190420,중랑구,0.0,37.6063,127.0925
20190419,강남구,0.0,37.5173,127.0473
20190419,강동구,0.0,37.5301,127.1238
20190419,강북구,0.0,37.6396,127.0255
20190419,강서구,0.0,37.5509,126.8495
20190419,관악구,0.0,37.4781,126.9515
20190419,광진구,0.0,37.5385,127.0823
20190419,구로구,0.0,37.4955,126.8874
20190419,금천구,0.0,37.4569,126.8955
20190419,노원구,0.0,37.6544,127.0566
20190419,도봉구,0.0,37.6688,127.0471
20190419,동대문구,0.0,37.5744,127.0395
20190419,동작구,0.0,37.5124,126.9393
20190419,마포구,0.0,37.5663,126.9019
20190419,서대문구,0.0,37.5794,126.9368
20190419,서초구,0.0,37.4837,127.0324
20190419,성동구,0.0,37.5634,127.0369
20190419,성북구,0.0,37.5894,127.0167
20190419,송파구,0.0,37.5145,127.106
20190419,양천구,0.0,37.5168,126.8664
20190419,영등포구,0.0,37.5264,126.8962
20190419,용산구,0.0,37.5319,126.99
20190419,은평구,0.0,37.6027,126.9291
20190419,종로구,0.0,37.5735,126.9792
20190419,중구,0.0,37.564,126.9977
20190419,중랑구,0.0,37.6063,127.0925
20190418,강남구,0.0,37.5173,127.0473
20190418,강동구,0.0,37.5301,127.1238
20190418,강북구,0.0,37.6396,127.0255
20190418,강서구,0.0,37.5509,126.8495
20190418,관악구,0.0,37.4781,126.9515
20190418,광진구,0.0,37.5385,127.0823
20190418,구로구,0.0,37.4955,126.8874
20190418,금천구,0.0,37.4569,126.8955
20190418,노원구,0.0,37.6544,127.0566
20190418,도봉구,0.0,37.6688,127.0471
20190418,동대문구,0.0,37.5744,127.0395
20190418,동작구,0.0,37.5124,126.9393
20190418,마포구,0.0,37.5663,126.9019
20190418,서대문구,0.0,37.5794,126.9368
20190418,서초구,0.0,37.4837,127.0324
20190418,성동구,0.0,37.5634,127.0369
20190418,성북구,0.0,37.5894,127.0167
20190418,송파구,0.0,37.5145,127.106
20190418,양천구,0.0,37.5168,126.8664
20190418,영등포구,0.0,37.5264,126.8962
20190418,용산구,0.0,37.5319,126.99
20190418,은평구,0.0,37.6027,126.9291
20190418,종로구,0.0,37.5735,126.9792
20190418,중구,0.0,37.564,126.9977
20190418,중랑구,0.0,37.6063,127.0925
20190327,강남구,0.0,37.5173,127.0473
20190327,강동구,0.0,37.5301,127.1238
20190327,강북구,0.0,37.6396,127.0255
20190327,강서구,0.0,37.5509,126.8495
20190327,관악구,0.0,37.4781,126.9515
20190327,광진구,0.0,37.5385,127.0823
20190327,구로구,0.0,37.4955,126.8874
20190327,금천구,0.0,37.4569,126.8955
20190327,노원구,0.0,37.6544,127.0566
20190327,도봉구,0.0,37.6688,127.0471
20190327,동대문구,0.0,37.5744,127.0395
20190327,동작구,0.0,37.5124,126.9393
20190327,마포구,0.0,37.5663,126.9019
20190327,서대문구,0.0,37.5794,126.9368
20190327,서초구,0.0,37.4837,127.0324
20190327,성동구,0.0,37.5634,127.0369
20190327,성북구,0.0,37.5894,127.0167
20190327,송파구,0.0,37.5145,127.106
20190327,양천구,0.0,37.5168,126.8664
20190327,영등포구,0.0,37.5264,126.8962
20190327,용산구,0.0,37.5319,126.99
20190327,은평구,0.0,37.6027,126.9291
20190327,종로구,0.0,37.5735,126.9792
20190327,중구,0.0,37.564,126.9977
20190327,중랑구,0.0,37.6063,127.0925
20190326,강남구,0.0,37.5173,127.0473
20190326,강동구,0.0,37.5301,127.1238
20190326,강북구,0.0,37.6396,127.0255
20190326,강서구,0.0,37.5509,126.8495
20190326,관악구,0.0,37.4781,126.9515
20190326,광진구,0.0,37.5385,127.0823
20190326,구로구,0.0,37.4955,126.8874
20190326,금천구,0.0,37.4569,126.8955
20190326,노원구,0.0,37.6544,127.0566
20190326,도봉구,0.0,37.6688,127.0471
20190326,동대문구,0.0,37.5744,127.0395
20190326,동작구,0.0,37.5124,126.9393
20190326,마포구,0.0,37.5663,126.9019
20190326,서대문구,0.0,37.5794,126.9368
20190326,서초구,0.0,37.4837,127.0324
20190326,성동구,0.0,37.5634,127.0369
20190326,성북구,0.0,37.5894,127.0167
20190326,송파구,0.0,37.5145,127.106
20190326,양천구,0.0,37.5168,126.8664
20190326,영등포구,0.0,37.5264,126.8962
20190326,용산구,0.0,37.5319,126.99
20190326,은평구,0.0,37.6027,126.9291
20190326,종로구,0.0,37.5735,126.9792
20190326,중구,0.0,37.564,126.9977
20190326,중랑구,0.0,37.6063,127.0925
20190325,강남구,0.0,37.5173,127.0473
20190325,강동구,0.0,37.5301,127.1238
20190325,강북구,0.0,37.6396,127.0255
20190325,강서구,0.0,37.5509,126.8495
20190325,관악구,0.0,37.4781,126.9515
20190325,광진구,0.0,37.5385,127.0823
20190325,구로구,0.0,37.4955,126.8874
20190325,금천구,0.0,37.4569,126.8955
20190325,노원구,0.0,37.6544,127.0566
20190325,도봉구,0.0,37.6688,127.0471
20190325,동대문구,0.0,37.5744,127.0395
20190325,동작구,0.0,37.5124,126.9393
20190325,마포구,0.0,37.5663,126.9019
20190325,서대문구,0.0,37.5794,126.9368
20190325,서초구,0.0,37.4837,127.0324
20190325,성동구,0.0,37.5634,127.0369
20190325,성북구,0.0,37.5894,127.0167
20190325,송파구,0.0,37.5145,127.106
20190325,양천구,0.0,37.5168,126.8664
20190325,영등포구,0.0,37.5264,126.8962
20190325,용산구,0.0,37.5319,126.99
20190325,은평구,0.0,37.6027,126.9291
20190325,종로구,0.0,37.5735,126.9792
20190325,중구,0.0,37.564,126.9977
20190325,중랑구,0.0,37.6063,127.0925
20190324,강남구,0.0,37.5173,127.0473
20190324,강동구,0.0,37.5301,127.1238
20190324,강북구,0.0,37.6396,127.0255
20190324,강서구,0.0,37.5509,126.8495
20190324,관악구,0.0,37.4781,126.9515
20190324,광진구,0.0,37.5385,127.0823
20190324,구로구,0.0,37.4955,126.8874
20190324,금천구,0.0,37.4569,126.8955
20190324,노원구,0.0,37.6544,127.0566
20190324,도봉구,0.0,37.6688,127.0471
20190324,동대문구,0.0,37.5744,127.0395
20190324,동작구,0.0,37.5124,126.9393
20190324,마포구,0.0,37.5663,126.9019
20190324,서대문구,0.0,37.5794,126.9368
20190324,서초구,0.0,37.4837,127.0324
20190324,성동구,0.0,37.5634,127.0369
20190324,성북구,0.0,37.5894,127.0167
20190324,송파구,0.0,37.5145,127.106
20190324,양천구,0.0,37.5168,126.8664
20190324,영등포구,0.0,37.5264,126.8962
20190324,용산구,0.0,37.5319,126.99
20190324,은평구,0.0,37.6027,126.9291
20190324,종로구,0.0,37.5735,126.9792
20190324,중구,0.0,37.564,126.9977
20190324,중랑구,0.0,37.6063,127.0925
20190323,강남구,3.0,37.5173,127.0473
20190323,강동구,3.5,37.5301,127.1238
20190323,강북구,1.5,37.6396,127.0255
20190323,강서구,1.5,37.5509,126.8495
20190323,관악구,1.8,37.4781,126.9515
20190323,광진구,3.0,37.5385,127.0823
20190323,구로구,1.5,37.4955,126.8874
20190323,금천구,1.5,37.4569,126.8955
20190323,노원구,1.5,37.6544,127.0566
20190323,도봉구,1.5,37.6688,127.0471
20190323,동대문구,0.0,37.5744,127.0395
20190323,동작구,1.5,37.5124,126.9393
